#1
double tab1(181,14)
108	44267.31	3	2	0	67.2	71.24	86.71	47.7	340.12	242.03	1037.173333	923.0707331	1960.244066
109	44267.32	3	2	0	67.2	71.13	93.53	47.9	293.9	231.38	50.22227104	34.26554728	84.48781832
110	44267.32	3	2	0	67.2	71.22	93.88	48.1	304.05	229.24	50.50510571	35.07605574	85.58116145
111	44267.32	3	2	0	67.2	71.46	89.36	48.3	346.08	238.6	50.66397056	35.35350924	86.0174798
112	44267.32	3	2	0	67.2	71.57	86.2	48.4	369.16	246.89	590.9591062	547.3512445	1138.310351
113	44267.32	3	2	0	67.4	71.57	83.48	48.6	379.25	247.6	1151.50315	1043.47995	2194.9831
114	44267.32	3	2	0	67.4	71.48	90.89	48.7	316.33	238.6	485.6919257	424.2531352	909.9450608
115	44267.32	3	2	0	67.3	71.47	96.01	48.8	280.38	225.6	50.17201854	34.62361807	84.79563661
116	44267.32	3	2	0	67.4	71.65	91.93	49	313.79	231.95	50.74044364	34.95146353	85.69190718
117	44267.32	3	2	0	67.4	71.83	88.13	49.1	349.15	240.64	50.67267752	34.57594633	85.24862384
118	44267.32	3	2	0	67.6	71.87	85.48	49.4	366.62	246.73	957.8675318	887.1944001	1845.061932
119	44267.32	3	2	0	67.6	71.82	86.05	49.4	354.93	245.4	1245.988329	1110.762886	2356.751215
120	44267.32	3	2	0	67.6	71.72	93.5	49.7	294.37	229.54	54.83978016	39.47296351	94.31274367
121	44267.32	3	2	0	67.7	71.78	95.59	49.8	287.58	229.49	50.81347125	34.6310581	85.44452935
122	44267.32	3	2	0	67.6	72.04	90.57	50	337.93	237.37	51.20402553	34.67747971	85.88150523
123	44267.33	3	2	0	67.7	72.15	87.41	50.2	369.69	239.26	230.8275374	204.3594396	435.186977
124	44267.33	3	2	0	67.8	72.16	84.57	50	366.62	238.5	1069.742002	981.4262243	2051.168227
125	44267.33	3	2	0	68	72.09	87.96	50.2	327.07	236.35	979.0386345	865.3743847	1844.413019
126	44267.33	3	2	0	67.9	72	94.96	50.2	263.32	215.37	49.18294008	33.20675232	82.3896924
127	44267.33	3	2	0	67.8	72.08	94.58	50.2	281.56	219.41	50.25639698	34.62846674	84.88486372
128	44267.33	3	2	0	67.9	72.2	90.94	50.5	309.13	220.54	51.17184829	35.01564327	86.18749156
129	44267.33	3	2	0	67.9	72.37	87.36	50.7	368.63	232.31	336.0403228	242.3901297	578.4304525
130	44267.33	3	2	0	67.9	72.38	84.76	50.8	379.08	240.8	1051.843334	969.3904912	2021.233826
131	44267.33	3	2	0	68.1	72.3	87.88	50.8	335.4	244.99	967.4062495	858.6790601	1826.08531
132	44267.33	3	2	0	68.1	72.28	95.51	50.7	296.14	237.63	50.89006599	34.95627981	85.8463458
133	44267.33	3	2	0	67.9	72.4	94.85	50.7	317.22	236.14	50.76174043	34.81606737	85.57780779
134	44267.33	3	2	0	68	72.66	89.93	50.4	352.22	244.69	50.9316363	35.17202659	86.10366289
135	44267.33	3	2	0	68.2	72.74	87.02	50.7	374.35	249.14	427.7259602	353.3184712	781.0444315
