#1
double tab1(450,20)
192	44664.13	3	4	0	60.057717	62.03	79	41.2	903.5	77.72	944.5191416	915.0442637	1859.563405	1	1	65	100	5	100
193	44664.13	3	4	0	60.106276	62.72	79.8	41	919.5	78.63	947.061026	916.9251857	1863.986212	1	1	65	100	5	98
194	44664.13	3	4	0	60.195875	63.22	80.4	40.8	914.6	79.42	949.5792141	918.7571228	1868.336337	1	1	65	100	5	98
195	44664.14	3	4	0	60.307293	63.7	80.9	40.7	917.2	80.01	952.5422058	921.1347331	1873.676939	1	1	65	100	5	97
196	44664.14	3	4	0	60.442717	64.12	81.4	40.8	925.7	80.56	954.4251576	922.4043061	1876.829464	1	1	65	100	5	93
197	44664.14	3	4	0	60.61274	64.57	81.8	40.7	926.4	81.06	958.387476	925.2817189	1883.669195	1	1	65	100	5	93
198	44664.14	3	4	0	60.790888	64.95	82.2	40.8	931	81.47	961.9006353	928.4316086	1890.332244	1	1	65	100	5	89
199	44664.14	3	4	0	60.965957	65.33	82.6	40.9	929.6	81.89	963.8017502	929.9828532	1893.784603	1	1	65	100	5	89
200	44664.14	3	4	0	61.139683	65.65	82.9	40.9	930.2	82.29	968.9414444	935.0923096	1904.033754	1	1	65	100	5	86
201	44664.14	3	4	0	61.310529	65.89	83.2	40.7	927.7	82.56	974.1841436	939.3013932	1913.485537	1	1	65	100	5	84
202	44664.14	3	4	0	61.489275	66.13	83.6	41	939	82.97	979.0053172	943.2996501	1922.304967	1	1	65	100	5	84
203	44664.14	3	4	0	61.656682	66.45	83.9	40.9	931.3	83.27	983.1322246	946.5750214	1929.707246	1	1	65	100	5	81
204	44664.14	3	4	0	61.813921	66.75	84.2	41	925.1	83.6	985.1334636	948.8977106	1934.031174	1	1	65	100	5	81
205	44664.14	3	4	0	61.992748	66.97	84.5	41	937.5	83.8	987.0897965	951.693571	1938.783368	1	1	65	100	5	76
206	44664.14	3	4	0	62.195314	67.25	84.7	41.1	933.3	84.04	990.8352783	954.5473969	1945.382675	1	1	65	100	5	71
207	44664.14	3	4	0	62.386284	67.43	84.9	41	936	84.23	995.2174651	957.6034923	1952.820957	1	1	65	100	5	72
