datetime,/x1ab_all/Processed Data/X1A/1A-El-Power Outlets,/x1ab_all/Processed Data/X1A/1A-Th-TotalHVAC,/x1ab_all/Processed Data/X1A/1A-Th-Chilled Water,/x1ab_all/Processed Data/X1A/1A-Th-Envelope,/x1ab_all/Processed Data/X1A/1A-RoomT,/x1ab_all/Processed Data/X1A/1A-Th-Hot Water,/x1ab_all/Processed Data/X1A/1A-El-Light,/x1ab_all/Processed Data/X1A/1A-SlabT
2019-12-29 14:35:00,3.2279558250000004,1275.2313586891148,-0.3130629122288187,-1280.5456765141148,19.6676679125,813.1093234263437,2.086362,19.886466141666666
2019-12-29 14:40:00,3.1286735,1266.7886087239867,-0.48259499208439344,-1272.0014405323202,19.727256829166663,804.0302815744046,2.0841583083333335,19.88882486666667
2019-12-29 14:45:00,3.1318977083333337,1243.889096446526,-0.3416543762484373,-1249.107301996526,19.759002479166664,781.4361404394413,2.086307841666667,19.878215483333335
2019-12-29 14:50:00,3.199272283333334,1230.3326600747787,-0.41704249412890115,-1235.6222083914454,19.807471575,768.4744121605742,2.0902760333333332,19.886973941666664
2019-12-29 14:55:00,3.1901188000000005,1228.2944040314512,-0.44380113760977347,-1233.572763598118,19.848416416666666,766.9047001107276,2.0882407666666665,19.875085625
2019-12-29 15:00:00,3.2360276666666654,1230.7488934994958,-0.4471521614904118,-1236.0739630161625,19.878424549999995,769.0261759609864,2.0890418500000005,19.90058428333334
2019-12-29 15:05:00,3.2369575666666663,1219.0915351890565,-0.2877417142740245,-1224.4205867557232,19.89642732083334,757.1031713366639,2.0920940000000003,19.887842700000007
2019-12-29 15:10:00,3.1764245166666663,1098.4734035416163,-0.29386738801720297,-1103.73661982495,19.922882033333334,636.3549657213003,2.0867917666666664,19.899723974999997
2019-12-29 15:15:00,3.1850568749999995,1093.6794534459184,-0.1537180244946681,-1098.9567271042517,19.93824882083334,631.2125711870797,2.0922167833333325,19.889395249999996
2019-12-29 15:20:00,3.28710085,1083.702944933422,-0.06822367366485699,-1089.0800273167554,19.935376712500002,621.5603594070869,2.0899815333333334,19.890853816666667
2019-12-29 15:25:00,3.2216226249999997,1071.2102463418896,-0.11144944710839563,-1076.519217800223,19.943056354166664,608.8328009139981,2.087348833333333,19.89540401666666
2019-12-29 15:30:00,3.2409182000000007,977.5236943999564,-0.19962720650166413,-982.8502655249564,19.959577341666666,515.1369361564581,2.0856529249999998,19.89782135833333
2019-12-29 15:35:00,3.1061222500000003,974.0042248995235,-0.06575424905686014,-979.1961261411901,19.966138112499998,511.5002519569137,2.085778991666666,19.900377925000004
