datetime,Unnamed: 0,time,AHU: MAT,AHU: RAT,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,Outdoor Air Temperature,AHU: Supply Air Temperature,AHU: Outdoor Air Damper Position,AHU: Return Air Damper Position,VAV: Core Zone Room Air Temperature,VAV Core Zone Cooling SP,VAV: Core Zone Reheat Control Signal,VAV: Core Zone Damper Control Signal,VAV: North Zone Room Air Temperature,VAV North Zone Cooling SP,VAV: North Zone Reheat Control Signal,VAV: North Zone Damper Control Signal,VAV: South Zone Room Air Temperature,VAV South Zone Cooling SP,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV:Core zone Q,AHU: Supply Fan Power,AHU: Supply Fan Airflow Rate,VAV:North zone Q,VAV:South zone Q,faulty,datetime
2021-08-11 01:00:00,17,19185240.0,55.898174,63.182934,55.100784,55.100784,55.10084,69.501526,69.501526,108.991135,55.89801,55.100784,1.0,0.0,64.76199,299.85,0.0,0.3,64.602036,299.85,0.0,0.3,61.30416,299.85,0.0,0.2625,222.21678,222.21678,0.0,70.94702,364.56317,0.0,0.0,0,2021-08-11 01:14:00
2021-08-11 01:15:00,34,19186080.0,55.85621,63.143166,55.052887,55.052887,55.052887,69.50156,69.50156,108.99118,55.855988,55.052887,1.0,0.0,64.73107,299.85,0.0,0.3,64.52876,299.85,0.0,0.3,61.300095,299.85,0.0,0.2625,221.5221,221.5221,0.0,70.94706,364.56332,0.0,0.0,0,2021-08-11 01:28:00
2021-08-11 01:30:00,52,19187040.0,55.808197,62.916626,55.024704,55.024704,55.024704,69.5016,69.5016,108.991264,55.80803,55.024704,1.0,0.0,64.58177,299.85,0.0,0.3,64.33589,299.85,0.0,0.3,60.999344,299.85,0.0,0.2625,214.92038,214.92038,0.0,70.94712,364.56357,0.0,0.0,0,2021-08-11 01:44:00
2021-08-11 01:45:00,70,19187880.0,55.766174,62.54474,55.00477,55.00477,55.00477,69.50162,69.50162,108.99131,55.766006,55.00477,1.0,0.0,64.34408,299.85,0.0,0.3,64.05997,299.85,0.0,0.3,60.454697,299.85,0.0,0.2625,204.15887,204.15887,0.0,70.94715,364.5637,0.0,0.0,0,2021-08-11 01:58:00
2021-08-11 02:00:00,88,19188840.0,55.91751,62.364067,55.048492,55.048492,55.04844,69.50157,69.50157,108.99121,55.91883,55.048492,1.0,0.0,64.22328,299.85,0.0,0.3,63.9032,299.85,0.0,0.3,60.22569,299.85,0.0,0.2625,207.10518,207.10518,0.0,70.94709,364.56342,0.0,0.0,0,2021-08-11 02:14:00
2021-08-11 02:15:00,106,19189680.0,56.35202,62.430153,55.14418,55.14418,55.144127,69.50158,69.50158,108.991234,56.354107,55.14418,1.0,0.0,64.25619,299.85,0.0,0.3,63.913307,299.85,0.0,0.3,60.39109,299.85,0.0,0.2625,246.303,246.303,0.0,70.94709,364.56345,0.0,0.0,0,2021-08-11 02:28:00
2021-08-11 02:30:00,125,19190640.0,56.947258,62.31073,55.216415,55.216415,55.216415,69.50176,69.50176,108.99155,56.949234,55.216415,1.0,0.0,64.162476,299.85,0.0,0.3,63.792675,299.85,0.0,0.3,60.27205,299.85,0.0,0.2625,315.10492,315.10492,0.0,70.94732,364.5644,0.0,0.0,0,2021-08-11 02:44:00
2021-08-11 02:45:00,142,19191480.0,57.343643,62.019207,55.205376,55.205376,55.20543,69.50188,69.50188,108.99174,57.34474,55.205376,1.0,0.0,63.954834,299.85,0.0,0.3,63.55751,299.85,0.0,0.3,59.87204,299.85,0.014709122,0.2625,368.99362,368.99362,0.0,70.94747,364.56497,0.0,0.0,0,2021-08-11 02:58:00
2021-08-11 03:00:00,161,19192440.0,57.56678,61.900497,55.13539,55.13539,55.13545,69.50188,69.50188,108.991745,57.567383,55.13539,1.0,0.0,63.850845,299.85,0.0,0.3,63.42639,299.85,0.0,0.3,59.74949,299.85,0.028398091,0.2625,400.38635,400.38635,0.0,70.94748,364.56497,0.0,0.0,0,2021-08-11 03:14:00
2021-08-11 03:15:00,178,19193280.0,57.68675,61.990585,55.085518,55.085518,55.085518,69.501854,69.501854,108.991714,57.68708,55.085518,1.0,0.0,63.88496,299.85,0.0,0.3,63.44227,299.85,0.0,0.3,59.944164,299.85,0.02962061,0.2625,412.03705,412.03705,0.0,70.947464,364.56488,0.0,0.0,0,2021-08-11 03:28:00
2021-08-11 03:30:00,196,19194240.0,57.748985,62.0709,55.040253,55.040253,56.078293,69.50185,69.50185,108.9917,57.74904,55.040253,1.0,0.0,63.796906,299.85,0.0,0.3,63.32065,299.85,0.0,0.3,60.254364,299.85,0.017653134,0.2625,410.98837,410.98837,0.0,70.94745,364.56485,0.0,35.474945,0,2021-08-11 03:44:00
2021-08-11 03:45:00,215,19195080.0,57.744812,61.76817,55.01295,55.01295,56.6286,69.50185,69.50185,108.9917,57.7447,55.01295,1.0,0.0,63.59635,299.85,0.0,0.3,63.09114,299.85,0.0,0.3,59.818314,299.85,0.045110486,0.2625,401.30905,401.30905,0.0,70.94745,364.56485,0.0,56.685265,0,2021-08-11 03:58:00
2021-08-11 04:00:00,232,19196040.0,57.526512,61.701813,54.96527,54.96527,56.89897,69.50182,69.50182,108.99166,57.525032,54.96527,1.0,0.0,63.51115,299.85,0.0,0.3,62.980072,299.85,0.0,0.3,59.7903,299.85,0.05465869,0.2625,372.6511,372.6511,0.0,70.947426,364.56473,0.0,67.743256,0,2021-08-11 04:14:00
2021-08-11 04:15:00,250,19196880.0,57.098923,61.835518,54.907043,54.907043,56.596024,69.50178,69.50178,108.991585,57.097,54.907043,1.0,0.0,63.559875,299.85,0.0,0.3,63.011215,299.85,0.0,0.3,60.0615,299.85,0.047466923,0.2625,324.10477,324.10477,0.0,70.947365,364.56448,0.0,58.253925,0,2021-08-11 04:28:00
2021-08-11 04:30:00,268,19197840.0,56.62602,61.779648,54.88243,54.88243,56.955498,69.50175,69.50175,108.991516,56.624702,54.88243,1.0,0.0,63.480774,299.85,0.0,0.3,62.905693,299.85,0.0,0.3,60.048042,299.85,0.058194265,0.2625,265.03168,265.03168,0.0,70.94732,364.5643,0.0,71.60461,0,2021-08-11 04:44:00
2021-08-11 04:45:00,286,19198680.0,56.46897,61.55954,54.927258,54.927258,57.850006,69.50174,69.50174,108.9915,56.46913,54.9272,1.0,0.0,63.299004,299.85,0.0,0.3,62.695747,299.85,0.0,0.3,59.773766,299.85,0.08242588,0.2625,233.93411,233.93411,0.0,70.9473,364.56427,0.0,102.09302,0,2021-08-11 04:58:00
2021-08-11 05:00:00,312,19199640.0,56.70259,62.929314,57.687958,59.523937,67.83136,69.50174,69.50174,108.99151,56.70391,55.04415,1.0,0.0,63.676384,298.65,0.061303683,0.3,63.292084,298.65,0.10389084,0.3,62.257668,298.65,0.29669732,0.2625,242.96643,242.96643,58.73821,70.9473,364.5643,99.505135,445.02628,0,2021-08-11 05:14:00
2021-08-11 05:15:00,330,19200480.0,57.078323,63.521805,57.734814,59.949383,68.402374,69.50177,69.50177,108.99156,57.08003,55.133583,1.0,0.0,63.91391,298.65,0.06046089,0.3,63.663036,298.65,0.11197974,0.3,63.21798,298.65,0.308555,0.2625,280.36945,280.36945,57.53722,70.94734,364.56442,106.60106,460.85028,0,2021-08-11 05:28:00
2021-08-11 05:30:00,348,19201440.0,57.553265,63.798935,58.041718,60.53836,68.9875,69.50183,69.50183,108.99168,57.554855,55.18626,1.0,0.0,63.97664,298.65,0.066526145,0.3,63.825085,298.65,0.12472622,0.3,63.691162,298.65,0.32156214,0.2625,338.62906,338.62906,63.16614,70.947426,364.56476,118.468,479.32138,0,2021-08-11 05:44:00
2021-08-11 05:45:00,366,19202280.0,57.884995,63.786743,58.55835,61.227753,69.52792,69.501884,69.501884,108.99176,57.885986,55.180492,1.0,0.0,63.866558,298.65,0.07876551,0.3,63.76043,298.65,0.14100122,0.3,63.748894,298.65,0.33453116,0.2625,385.04355,385.04355,75.01576,70.94749,364.565,134.23358,499.03223,0,2021-08-11 05:58:00
2021-08-11 06:00:00,396,19203240.0,58.119446,65.65755,67.72798,70.58124,77.43901,69.5019,69.5019,108.99179,58.12016,55.140335,1.0,0.0,65.407715,298.15,0.2589378,0.3,65.415085,298.15,0.31765136,0.3,65.93375,298.15,0.4579893,0.2625,420.17624,420.17624,279.2953,70.94751,364.56506,342.5636,775.3675,0,2021-08-11 06:14:00
2021-08-11 06:15:00,414,19204080.0,58.273804,66.39209,68.348595,71.07216,77.23912,69.50191,69.50191,108.99181,58.274353,55.11265,1.0,0.0,66.200165,298.15,0.27126426,0.3,66.23691,298.15,0.32702786,0.3,66.600006,298.15,0.4531523,0.2625,442.1073,442.1073,293.18704,70.947525,364.56516,353.50272,768.7259,0,2021-08-11 06:28:00
2021-08-11 06:30:00,432,19205040.0,58.395367,66.7575,69.07342,71.67108,76.938644,69.50192,69.50192,108.99183,58.39564,55.086174,1.0,0.0,66.58298,298.15,0.28616512,0.3,66.63083,298.15,0.33925572,0.3,66.938,298.15,0.4468505,0.2625,458.4686,458.4686,309.78607,70.94754,364.56522,367.3102,759.11664,0,2021-08-11 06:44:00
2021-08-11 06:45:00,450,19205880.0,58.454857,66.79309,69.88591,72.37179,76.63162,69.50192,69.50192,108.99183,58.455025,55.065796,1.0,0.0,66.58205,298.15,0.30338857,0.3,66.6272,298.15,0.35419324,0.3,66.99602,298.15,0.44087943,0.2625,465.78186,465.78186,328.71432,70.94755,364.56522,383.83737,749.7192,0,2021-08-11 06:58:00
2021-08-11 07:00:00,471,19206840.0,58.19053,69.477936,77.958725,80.410095,82.334076,69.51203,69.51203,109.00988,58.188385,54.974716,1.0,0.0,69.10791,296.45,0.41687447,0.3,69.20108,296.45,0.4611861,0.3,69.835434,296.45,0.49492037,0.2625,452.94968,452.94968,509.74258,71.22297,364.62152,564.0758,951.08246,0,2021-08-11 07:14:00
2021-08-11 07:15:00,488,19207680.0,57.553814,70.11075,77.01225,78.98709,80.47261,69.50169,69.50169,108.99143,57.550903,54.91325,1.0,0.0,69.859985,296.45,0.3989289,0.3,70.000114,296.45,0.43435392,0.3,70.32536,296.45,0.46110618,0.2625,398.79813,398.79813,489.3854,70.94888,364.56406,533.09106,887.7698,0,2021-08-11 07:28:00
2021-08-11 07:30:00,506,19208640.0,56.840252,70.33696,76.429474,77.923454,78.78758,69.50152,69.50152,108.99113,56.83833,54.90089,1.0,0.0,70.14491,296.45,0.38832468,0.3,70.28949,296.45,0.41506884,0.3,70.48308,296.45,0.4307382,0.2625,338.35638,338.35638,476.7141,70.94702,364.56314,509.76633,829.58923,0,2021-08-11 07:44:00
2021-08-11 07:45:00,524,19209480.0,56.634148,70.236046,76.41278,77.53014,77.812164,69.501526,69.501526,108.99113,56.634644,54.991035,1.0,0.0,70.0379,296.45,0.3882948,0.3,70.17117,296.45,0.4084283,0.3,70.37436,296.45,0.4133016,0.2625,324.9369,324.9369,475.01788,70.947014,364.56314,499.82074,793.26715,0,2021-08-11 07:58:00
2021-08-11 08:00:00,542,19210440.0,56.995377,70.78168,72.70253,73.246796,73.87158,69.50151,69.50151,108.991104,56.99714,55.162804,1.0,0.0,70.65303,296.45,0.3192223,0.3,70.816345,296.45,0.32896215,0.3,70.82134,296.45,0.34046817,0.2625,379.06088,379.06088,388.86102,70.947,364.5631,400.90756,650.3266,0,2021-08-11 08:14:00
2021-08-11 08:15:00,560,19211280.0,57.51179,70.947845,70.02313,70.129425,70.74449,69.5015,69.5015,108.99109,57.514206,55.25844,1.0,0.0,70.83052,296.45,0.26920962,0.3,70.9857,296.45,0.27100968,0.3,71.00185,296.45,0.28232765,0.2625,458.24054,458.24054,326.78528,70.94699,364.56308,329.09296,537.3485,0,2021-08-11 08:28:00
2021-08-11 08:30:00,580,19212240.0,58.276657,70.88995,68.1788,67.90118,67.74281,69.5015,69.5015,108.9911,58.279625,55.308044,1.0,0.0,70.714775,296.45,0.23519139,0.3,70.84265,296.45,0.2300146,0.3,71.02673,296.45,0.2270491,0.2625,568.5137,568.5137,284.85858,70.94699,364.56308,278.66513,431.18066,0,2021-08-11 08:44:00
2021-08-11 08:45:00,599,19213080.0,59.058556,70.596176,67.44931,66.90373,66.01439,69.50151,69.50151,108.9911,59.061905,55.304146,1.0,0.0,70.40546,296.45,0.2224982,0.3,70.511856,296.45,0.21243222,0.3,70.737625,296.45,0.19606842,0.2625,667.0793,667.0793,269.37366,70.947,364.56308,257.2844,372.64325,0,2021-08-11 08:58:00
2021-08-11 09:00:00,617,19214040.0,60.01821,70.73922,64.87005,64.00323,62.17263,69.50151,69.50151,108.99111,60.021675,55.23114,1.0,0.0,70.55415,296.45,0.1759864,0.3,70.65694,296.45,0.1601156,0.3,70.87512,296.45,0.12672845,0.2625,757.82275,757.82275,213.7701,70.94701,364.5631,194.55603,241.74242,0,2021-08-11 09:14:00
2021-08-11 09:15:00,635,19214880.0,60.88234,70.90193,62.831646,61.75993,58.24095,69.501526,69.501526,108.99113,60.88591,55.14045,1.0,0.0,70.62881,296.45,0.13984515,0.3,70.71022,296.45,0.12034184,0.3,71.17873,296.45,0.05618833,0.2625,806.916,806.916,170.10341,70.947014,364.56314,146.32338,106.35158,0,2021-08-11 09:28:00
2021-08-11 09:30:00,652,19215840.0,61.900887,70.82112,61.5903,60.35066,55.07942,69.501526,69.501526,108.99114,61.904564,55.07936,1.0,0.0,70.498344,296.45,0.11817799,0.3,70.55641,296.45,0.09566064,0.3,71.168785,296.45,0.0,0.2625,846.9676,846.9676,143.97115,70.94702,364.56317,116.47758,0.0,0,2021-08-11 09:44:00
2021-08-11 09:45:00,670,19216680.0,62.822144,70.62881,61.301582,59.94603,55.09513,69.50153,69.50153,108.99114,62.825935,55.09513,1.0,0.0,70.236595,296.45,0.11289608,0.3,70.28395,296.45,0.088228226,0.3,71.0291,296.45,0.0,0.2625,893.20233,893.20233,137.7189,70.94703,364.56317,107.68906,0.0,0,2021-08-11 09:58:00
2021-08-11 10:00:00,688,19217640.0,64.0068,70.9957,60.541054,59.125847,55.177032,69.5015,69.5015,108.9911,64.01141,55.177032,1.0,0.0,70.17551,296.45,0.0978731,0.3,70.20616,296.45,0.07204589,0.3,71.879105,296.45,0.0,0.2625,987.34937,987.34937,119.04988,70.947,364.56308,87.701126,0.0,0,2021-08-11 10:14:00
2021-08-11 10:15:00,706,19218480.0,70.499115,71.72667,59.784256,58.434425,55.826763,69.50666,69.50666,109.00021,65.19238,55.826653,0.30746135,0.7,70.35431,296.45,0.0738256,0.3,70.357056,296.45,0.048614558,0.3,73.287994,296.45,0.0,0.2625,1529.8497,1529.8497,87.44203,70.905205,364.58978,57.50553,0.0,0,2021-08-11 10:28:00
2021-08-11 10:30:00,724,19219440.0,71.015915,72.11542,58.77044,57.436535,55.425705,69.50654,69.50654,109.00001,66.524155,55.425705,0.316458,0.7,70.29086,296.45,0.06149491,0.3,70.281204,296.45,0.03694199,0.3,74.17717,296.45,0.0,0.2625,1659.1492,1659.1492,73.88708,70.9014,364.58917,44.309906,0.0,0,2021-08-11 10:44:00
2021-08-11 10:45:00,742,19220280.0,71.177734,72.089554,58.715454,57.399673,55.25454,69.50645,69.50645,108.99983,67.51935,55.254433,0.3191375,0.7,70.07329,296.45,0.06335155,0.3,70.06378,296.45,0.039276496,0.3,74.32219,296.45,0.0,0.2625,1717.7928,1717.7928,76.885574,70.89994,364.58868,47.750366,0.0,0,2021-08-11 10:58:00
2021-08-11 11:00:00,760,19221240.0,71.42389,72.24709,58.39921,57.062943,55.36281,69.51,69.51,134.33139,68.308495,55.362976,0.31882936,0.7,70.04296,296.45,0.055802543,0.3,70.052025,296.45,0.03124655,0.3,74.16036,296.45,0.0,0.32089752,1907.0334,1907.0334,67.48987,81.03764,401.84036,37.87486,0.0,0,2021-08-11 11:14:00
2021-08-11 11:15:00,778,19222080.0,71.89229,72.74373,57.636597,56.27484,55.29387,69.46985,69.46985,147.67188,68.71878,55.293594,0.31758514,0.7,70.16112,296.45,0.042868115,0.3,70.168976,296.45,0.017914256,0.3,74.79137,296.45,0.0,0.36661637,2021.2354,2021.2354,51.680466,85.431206,421.33307,21.503511,0.0,0,2021-08-11 11:28:00
2021-08-11 11:30:00,796,19223040.0,72.004295,72.82805,57.360237,55.93509,55.23372,69.46693,69.46693,157.28894,68.96548,55.233337,0.3161315,0.7,70.136185,296.45,0.03882654,0.3,70.147766,296.45,0.012768372,0.3,74.80943,296.45,0.0,0.39098722,2099.258,2099.258,46.899364,89.49322,435.46298,15.321257,0.0,0,2021-08-11 11:44:00
2021-08-11 11:45:00,814,19223880.0,71.67349,72.37953,57.567055,56.04704,55.153137,69.50837,69.50837,158.66008,69.06918,55.153576,0.314864,0.7,69.97435,296.45,0.044033185,0.3,69.99858,296.45,0.016314825,0.3,74.09653,296.45,0.0,0.38152406,2111.5332,2111.5332,53.66944,91.40493,437.60254,19.984766,0.0,0,2021-08-11 11:58:00
2021-08-11 12:00:00,834,19224840.0,71.38571,72.01171,59.267242,58.567192,55.008007,69.51503,69.51503,157.66953,69.05227,55.008446,0.3133633,0.7,69.5795,296.45,0.07737935,0.3,69.63949,296.45,0.05108253,0.3,73.7487,296.45,0.0,0.37853664,2070.3188,2070.3188,94.67178,91.17651,436.16592,78.92677,0.0,0,2021-08-11 12:14:00
2021-08-11 12:15:00,854,19225680.0,71.78726,72.558556,59.422424,58.061165,55.045143,69.4689,69.4689,166.47926,68.911644,55.0447,0.31141382,0.7,69.81241,296.45,0.07948198,0.3,69.81884,296.45,0.053920876,0.3,74.45793,296.45,0.0,0.41394797,2107.1758,2107.1758,96.78861,93.64613,448.98004,66.63911,0.0,0,2021-08-11 12:28:00
2021-08-11 12:30:00,876,19226640.0,71.80467,72.61058,59.701202,58.407616,55.051895,69.468475,69.468475,169.22685,68.78816,55.05146,0.30980375,0.7,69.921234,296.45,0.08441561,0.3,69.89926,296.45,0.060896598,0.3,74.44963,296.45,0.0,0.42083332,2107.342,2107.342,102.79404,94.87909,453.01825,74.14411,0.0,0,2021-08-11 12:44:00
2021-08-11 12:45:00,898,19227540.0,71.65399,72.38536,59.945976,58.686615,54.991913,69.498055,69.498055,165.8298,68.88248,54.99164,0.30879492,0.7,69.92694,296.45,0.089780316,0.3,69.907776,296.45,0.06696132,0.3,74.11999,296.45,0.0,0.412684,2075.0576,2075.0576,109.51269,94.29838,448.111,81.628426,0.0,0,2021-08-11 12:59:00
2021-08-11 13:00:00,916,19228440.0,71.76452,72.45204,58.651733,57.24164,55.115784,69.50863,69.50863,172.8768,69.1707,55.11628,0.30641678,0.7,70.19891,296.45,0.06432454,0.3,70.22714,296.45,0.03864204,0.3,73.91498,296.45,0.0,0.4169174,2149.1138,2149.1138,78.47722,97.88164,458.50443,47.224144,0.0,0,2021-08-11 13:14:00
2021-08-11 13:15:00,934,19229280.0,72.178154,72.89545,57.566666,56.09175,55.144676,69.464806,69.464806,181.77727,69.45904,55.144127,0.30377674,0.7,70.30345,296.45,0.044055678,0.3,70.327286,296.45,0.01717365,0.3,74.5161,296.45,0.0,0.45237166,2222.5032,2222.5032,53.427315,100.586525,471.45883,20.743904,0.0,0,2021-08-11 13:28:00
2021-08-11 13:30:00,952,19230240.0,72.17376,72.79245,57.066902,55.527824,55.10672,69.46683,69.46683,182.65236,69.80434,55.10617,0.30175695,0.7,70.22984,296.45,0.035608985,0.3,70.24605,296.45,0.0075994665,0.3,74.389755,296.45,0.0,0.45433283,2236.1086,2236.1086,43.21511,101.072,472.75137,9.119207,0.0,0,2021-08-11 13:44:00
2021-08-11 13:45:00,970,19231080.0,71.76842,72.19534,57.139793,55.028606,55.02745,69.51419,69.51419,175.65817,70.1152,55.027946,0.30084687,0.7,70.03934,296.45,0.03834819,0.3,69.99704,296.45,0.014130401,0.3,73.59665,296.45,0.0,0.42360783,2190.642,2190.642,46.96357,99.370125,462.60992,0.0,0.0,0,2021-08-11 13:58:00
2021-08-11 14:00:00,988,19232040.0,71.82884,72.16832,56.579327,55.01652,55.015423,69.515114,69.515114,174.16396,70.505486,55.015915,0.3,0.7,70.0607,296.45,0.028372707,0.3,70.07861,296.45,0.0026812947,0.3,73.53381,296.45,0.0,0.41987875,2190.761,2190.761,34.795227,98.70237,460.41586,0.0,0.0,0,2021-08-11 14:14:00
2021-08-11 14:15:00,1006,19232880.0,72.22194,72.56416,55.88697,55.035416,55.036514,69.47436,69.47436,176.71898,70.882095,55.036022,0.3,0.7,70.16738,296.45,0.015383966,0.3,70.256424,296.45,0.0,0.3,74.09884,296.45,0.0,0.43861154,2217.043,2217.043,18.664278,98.53717,464.0505,0.0,0.0,0,2021-08-11 14:28:00
2021-08-11 14:30:00,1025,19233840.0,72.22688,72.46385,55.61676,55.008007,55.008995,69.47818,69.47818,171.18561,71.28848,55.008556,0.3,0.7,70.13701,296.45,0.010972705,0.3,70.301575,296.45,0.0,0.3,73.98584,296.45,0.0,0.42433935,2187.0188,2187.0188,13.293932,96.10459,455.9268,0.0,0.0,0,2021-08-11 14:44:00
2021-08-11 14:45:00,1045,19234680.0,71.85763,71.93085,54.94742,54.94742,54.946594,69.520706,69.520706,159.68939,71.56874,54.946976,0.30013302,0.7,69.88959,296.45,0.022295192,0.3,70.21062,296.45,0.0,0.3,73.28459,296.45,0.0,0.38358435,2113.4702,2113.4702,0.0,92.270515,439.1522,0.0,0.0,0,2021-08-11 14:58:00
2021-08-11 15:00:00,1062,19235640.0,71.82335,71.851746,54.927696,54.927696,54.92704,69.52255,69.52255,151.86621,71.71288,54.92737,0.30104363,0.7,69.8591,296.45,0.026916089,0.3,70.25214,296.45,0.0,0.3,73.221306,296.45,0.0,0.36403036,2064.242,2064.242,0.0,88.87096,427.65628,0.0,0.0,0,2021-08-11 15:14:00
2021-08-11 15:15:00,1080,19236480.0,72.078674,72.1758,54.9439,54.9439,54.94445,69.4896,69.4896,149.0886,71.67816,54.944176,0.30199042,0.7,70.01099,296.45,0.020820294,0.3,70.41485,296.45,0.0,0.3,73.73497,296.45,0.0,0.3677758,2044.1885,2044.1885,0.0,86.65454,423.4743,0.0,0.0,0,2021-08-11 15:28:00
2021-08-11 15:30:00,1098,19237440.0,71.97661,72.07994,54.922314,54.922314,54.922646,69.494064,69.494064,138.91061,71.54754,54.922478,0.30435938,0.7,70.04818,296.45,0.01970942,0.3,70.45451,296.45,0.0,0.3,73.65499,296.45,0.0,0.3418132,1972.4751,1972.4751,0.0,82.48273,408.5244,0.0,0.0,0,2021-08-11 15:44:00
2021-08-11 15:45:00,1116,19238280.0,71.608185,71.65158,54.875565,54.875565,54.875565,69.52804,69.52804,124.53285,71.432236,54.875565,0.3074473,0.7,69.95732,296.45,0.023673035,0.3,70.36255,296.45,0.0,0.3,73.07656,296.45,0.0,0.2957504,1875.418,1875.418,0.0,77.575584,387.48837,0.0,0.0,0,2021-08-11 15:58:00
2021-08-11 16:00:00,1134,19239240.0,71.53804,71.577805,54.86612,54.86612,54.866447,69.5342,69.5342,112.18246,71.37627,54.866283,0.3111313,0.7,70.00847,296.45,0.016854126,0.3,70.40172,296.45,0.0,0.3,73.048874,296.45,0.0,0.2625,1794.2872,1794.2872,0.0,72.867676,369.3503,0.0,0.0,0,2021-08-11 16:14:00
2021-08-11 16:15:00,1152,19240080.0,71.75331,71.85065,54.934784,54.934784,54.934673,69.5065,69.5065,108.99993,71.34759,54.93473,0.3148356,0.7,70.188416,296.45,0.0006912952,0.3,70.5647,296.45,0.0,0.3,73.5137,296.45,0.0,0.2625,1765.1599,1765.1599,0.0,70.90897,364.58905,0.0,0.0,0,2021-08-11 16:28:00
2021-08-11 16:30:00,1170,19241040.0,71.64493,71.747925,54.996857,54.996857,54.996803,69.50625,69.50625,108.99947,71.2236,54.996803,0.3180283,0.7,70.237366,296.45,0.0,0.3,70.62123,296.45,0.0,0.3,73.23361,296.45,0.0,0.2625,1750.3893,1750.3893,0.0,70.90002,364.58762,0.0,0.0,0,2021-08-11 16:44:00
2021-08-11 16:45:00,1188,19241880.0,71.30809,71.400986,55.004654,55.004654,55.00471,69.50627,69.50627,108.99953,70.93933,55.00471,0.32059735,0.7,70.13849,296.45,0.0,0.3,70.5374,296.45,0.0,0.3,72.570915,296.45,0.0,0.2625,1726.3074,1726.3074,0.0,70.89886,364.58774,0.0,0.0,0,2021-08-11 16:58:00
2021-08-11 17:00:00,1206,19242840.0,70.42633,70.43858,59.756737,54.91671,54.916763,69.50621,69.50621,108.999405,70.379196,54.916763,0.32331088,0.7,69.4915,296.45,0.048346154,0.3,69.55945,296.45,0.031991117,0.3,71.458115,296.45,0.0,0.2625,1632.017,1632.017,106.73502,70.89749,364.58743,0.0,0.0,0,2021-08-11 17:14:00
2021-08-11 17:15:00,1224,19243680.0,70.3976,70.554924,57.89994,57.61737,54.940056,69.50605,69.50605,108.99912,69.782425,54.940056,0.32551563,0.7,69.7388,296.45,0.05109571,0.3,69.87295,296.45,0.03320551,0.3,71.42449,296.45,0.0,0.2625,1598.1664,1598.1664,65.48613,70.896164,364.58658,58.975754,0.0,0,2021-08-11 17:28:00
2021-08-11 17:30:00,1242,19244640.0,70.093994,70.36404,58.4965,57.498222,54.96472,69.50588,69.50588,108.99884,69.05507,54.964775,0.32785568,0.7,69.80824,296.45,0.06383788,0.3,69.84938,296.45,0.04523026,0.3,71.00102,296.45,0.0,0.2625,1557.4249,1557.4249,78.14976,70.89474,364.58572,55.999283,0.0,0,2021-08-11 17:44:00
2021-08-11 17:45:00,1260,19245480.0,69.65844,69.97974,59.262573,58.290833,54.97911,69.50583,69.50583,108.99874,68.44225,54.97911,0.32974407,0.7,69.7477,296.45,0.07766106,0.3,69.752975,296.45,0.060023982,0.3,70.236374,296.45,0.0,0.2625,1521.4005,1521.4005,95.10881,70.89372,364.58545,73.60925,0.0,0,2021-08-11 17:58:00
2021-08-11 18:00:00,1278,19246440.0,69.00244,69.32171,62.4541,61.712082,58.436127,69.505844,69.505844,108.99876,67.80768,54.92561,0.33172888,0.7,69.23871,296.45,0.13642132,0.3,69.19339,296.45,0.122992046,0.3,69.43712,296.45,0.04863758,0.2625,1443.9486,1443.9486,167.14929,70.89282,364.58554,150.75919,122.78965,0,2021-08-11 18:14:00
2021-08-11 18:15:00,1296,19247280.0,69.08435,69.571045,63.316086,62.830605,58.166027,69.50587,69.50587,108.9988,67.27556,54.95923,0.3333226,0.7,69.53133,296.45,0.15134947,0.3,69.45975,296.45,0.1425843,0.3,69.67602,296.45,0.057112943,0.2625,1425.7665,1425.7665,185.10426,70.89217,364.58566,174.33372,110.71117,0,2021-08-11 18:28:00
2021-08-11 18:30:00,1314,19248240.0,69.01315,69.65207,64.23323,63.947144,59.90313,69.50596,69.50596,108.99897,66.66455,54.989937,0.33499146,0.7,69.70403,296.45,0.16751842,0.3,69.63768,296.45,0.16236223,0.3,69.64273,296.45,0.08899625,0.2625,1406.6503,1406.6503,204.70412,70.8916,364.58615,198.34853,170.06432,0,2021-08-11 18:44:00
2021-08-11 18:45:00,1332,19249080.0,68.750534,69.47821,65.23656,65.04962,62.516556,69.50608,69.50608,108.999176,66.103485,55.00125,0.33632353,0.7,69.65399,296.45,0.18578696,0.3,69.60774,296.45,0.18240662,0.3,69.27991,296.45,0.13650951,0.2625,1385.3248,1385.3248,227.05798,70.891235,364.58676,222.95523,262.25134,0,2021-08-11 18:58:00
