,time,VAV: Core Zone Discharge Air Temperature,AHU: Outdoor Air Damper Position,VAV Core Zone Cooling SP,Diffuse Horizontal Solar Irradiation,VAV: North zone Q,VAV North Zone Heating SP,VAV: North Zone Reheat Control Signal,VAV: South Zone Room Air Temperature,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,VAV North Zone Cooling SP,VAV: North Zone Airflow Rate,VAV: Core Zone Reheat Control Signal,AHU: Supply Air Temperature,Direct Normal Solar Irradiation,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV: North Zone Damper Control Signal,VAV: Core zone Q,AHU: Supply Fan Power,AHU: RAT,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: South Zone Airflow Rate,VAV: North Zone Room Air Temperature,AHU: Return Air Damper Position,VAV South Zone Heating SP,VAV Core Zone Heating SP,VAV: South zone Q,VAV: Core Zone Room Air Temperature,AHU: Supply Fan Airflow Rate,VAV: Core Zone Damper Control Signal,AHU: MAT,VAV South Zone Cooling SP,VAV: North Zone Discharge Air Temperature,Global Horizontal Solar Irradiation,Outdoor Air Temperature
1876,19274040.0,55.039925,1.0,80.06002,0.5,54.757187,60.08001,0.0,62.395325,0.0,0.2625,80.06002,69.50108,0.0,52.568108,0.388,1026.3312,1026.3312,0.3,54.757187,35.86322,64.31694,55.039925,69.50108,108.99035,66.06795,0.0,60.08001,60.08001,85.86973,66.17209,364.5609,0.3,58.289238,80.06002,55.039925,0.54,58.289238
1878,19274100.0,55.039867,1.0,80.06002,0.5,54.8063,60.08001,0.0,62.39637,0.0,0.2625,80.06002,69.50109,0.0,52.56591,0.38784721,1026.7509,1026.7509,0.3,54.8063,35.863228,64.31485,55.039925,69.50109,108.990364,66.06525,0.0,60.08001,60.08001,85.94675,66.17078,364.56094,0.3,58.28891,80.06002,55.039867,0.5416667,58.288857
1880,19274160.0,55.039867,1.0,80.06002,0.5,54.856125,60.08001,0.0,62.396313,0.0,0.2625,80.06002,69.50111,0.0,52.56366,0.38772222,1027.0991,1027.0991,0.3,54.856125,35.863235,64.31249,55.039925,69.50111,108.9904,66.06163,0.0,60.08001,60.08001,86.02489,66.16731,364.561,0.3,58.288086,80.06002,55.039867,0.54333335,58.288033
1882,19274280.0,55.039867,1.0,80.06002,0.5,54.958214,60.08001,0.0,62.344513,0.0,0.2625,80.06002,69.50113,0.0,52.559044,0.38755557,1027.5725,1027.5725,0.3,54.958214,35.86325,64.27349,55.039925,69.50113,108.99043,66.032455,0.0,60.08001,60.08001,86.18499,66.14073,364.56113,0.3,58.28512,80.06002,55.039867,0.5466667,58.28501
1884,19274400.0,55.039867,1.0,80.06002,0.5,55.064045,60.08001,0.0,62.34605,0.0,0.2625,80.06002,69.50115,0.0,52.554268,0.3875,1027.7335,1027.7335,0.3,55.064045,35.863266,64.26937,55.039925,69.50115,108.99048,66.026306,0.0,60.08001,60.08001,86.350975,66.13606,364.56125,0.3,58.280174,80.06002,55.039867,0.55,58.28001
1886,19274520.0,55.039867,1.0,80.06002,0.5,55.17052,60.08001,0.0,62.29469,0.0,0.2625,80.06002,69.50117,0.0,52.54943,0.38755557,1027.6666,1027.6666,0.3,55.17052,35.863274,64.230865,55.039925,69.50117,108.9905,65.99736,0.0,60.08001,60.08001,86.51795,66.10958,364.5613,0.3,58.274185,80.06002,55.039867,0.55333334,58.274025
1888,19274640.0,55.039867,1.0,80.06002,0.5,55.266453,60.08001,0.0,62.29667,0.0,0.2625,80.06002,69.501175,0.0,52.54509,0.38772222,1027.5459,1027.5459,0.3,55.266453,35.863285,64.22757,55.039925,69.501175,108.99052,65.991425,0.0,60.08001,60.08001,86.66838,66.10513,364.56137,0.3,58.2682,80.06002,55.039867,0.5566667,58.268036
1891,19274700.0,55.039867,1.0,80.06002,0.5,55.310196,60.08001,0.0,62.27063,0.0,0.2625,80.06002,69.50117,0.0,52.543114,0.38784721,1027.4724,1027.4724,0.3,55.310196,35.86328,64.208786,55.039925,69.50117,108.99051,65.97653,0.0,60.08001,60.08001,86.73697,66.090904,364.56137,0.3,58.26518,80.06002,55.039867,0.55833334,58.265015
1892,19274760.0,55.039925,1.0,80.06002,0.5,55.351307,60.08001,0.0,62.245743,0.0,0.2625,80.06002,69.50117,0.0,52.541245,0.388,1027.3914,1027.3914,0.3,55.351307,35.86328,64.19005,55.039925,69.50117,108.9905,65.96269,0.0,60.08001,60.08001,86.80142,66.07882,364.5613,0.3,58.262215,80.06002,55.039925,0.56,58.261993
1894,19274880.0,55.039925,1.0,80.06002,0.5,55.426125,60.08001,0.0,62.24816,0.0,0.2625,80.06002,69.50115,0.0,52.53784,0.3883889,1027.2108,1027.2108,0.3,55.426125,35.863277,64.18791,55.039925,69.50115,108.99048,65.956985,0.0,60.08001,60.08001,86.91872,66.074585,364.56125,0.3,58.256172,80.06002,55.039925,0.56333333,58.256004
1896,19275000.0,55.039925,1.0,80.06002,0.5,55.491875,60.08001,0.0,62.197678,0.0,0.2625,80.06002,69.501114,0.0,52.534874,0.3888889,1027.011,1027.011,0.3,55.491875,35.86326,64.15187,55.039925,69.501114,108.99041,65.92842,0.0,60.08001,60.08001,87.021774,66.04855,364.56107,0.3,58.250183,80.06002,55.039925,0.56666666,58.250015
1898,19275120.0,55.039925,1.0,80.06002,0.5,55.549435,60.08001,0.0,62.20048,0.0,0.2625,80.06002,69.50107,0.0,52.532295,0.3895,1026.7979,1026.7979,0.3,55.549435,35.86323,64.15132,55.039925,69.50107,108.99032,65.92287,0.0,60.08001,60.08001,87.11199,66.0446,364.5608,0.3,58.244194,80.06002,55.039925,0.57,58.24403
1900,19275240.0,55.039925,1.0,80.06002,0.5,55.5996,60.08001,0.0,62.150383,0.0,0.2625,80.06002,69.50099,0.0,52.53004,0.39022222,1026.577,1026.577,0.3,55.5996,35.863186,64.11688,55.039925,69.50099,108.99018,65.89452,0.0,60.08001,60.08001,87.19061,66.01894,364.56036,0.3,58.238205,80.06002,55.039925,0.5733333,58.237988
1902,19275300.0,55.039925,1.0,80.06002,0.5,55.622143,60.08001,0.0,62.15258,0.0,0.2625,80.06002,69.50093,0.0,52.529,0.390625,1026.4652,1026.4652,0.3,55.622143,35.86316,64.11754,55.039925,69.50093,108.99009,65.89233,0.0,60.08001,60.08001,87.22594,66.01817,364.56012,0.3,58.235184,80.06002,55.039925,0.575,58.235023
1904,19275360.0,55.039925,1.0,80.06002,0.5,55.643105,60.08001,0.0,62.153625,0.0,0.2625,80.06002,69.50089,0.0,52.52806,0.39105555,1026.3531,1026.3531,0.3,55.643105,35.863132,64.118034,55.039925,69.50089,108.99001,65.889145,0.0,60.08001,60.08001,87.25878,66.01537,364.5599,0.3,58.232162,80.06002,55.039925,0.57666665,58.232002
1906,19275480.0,55.039925,1.0,80.06002,0.5,55.680603,60.08001,0.0,62.103966,0.0,0.2625,80.06002,69.50078,0.0,52.52636,0.392,1026.1306,1026.1306,0.3,55.680603,35.863068,64.08519,55.039978,69.50078,108.98981,65.86096,0.0,60.08001,60.08001,87.31753,65.990265,364.55927,0.3,58.226177,80.06002,55.039925,0.58,58.226013
1908,19275600.0,55.039978,1.0,80.06002,0.5,55.712696,60.08001,0.0,62.107647,0.0,0.2625,80.06002,69.50065,0.0,52.524933,0.39305556,1025.9131,1025.9131,0.3,55.712696,35.86299,64.08794,55.039978,69.50065,108.98958,65.8558,0.0,60.08001,60.08001,87.367805,65.98724,364.55862,0.3,58.220192,80.06002,55.039978,0.5833333,58.220024
1911,19275720.0,55.039978,1.0,80.06002,0.5,55.739925,60.08001,0.0,62.05832,0.0,0.2625,80.06002,69.50052,0.0,52.523666,0.39422223,1025.7041,1025.7041,0.3,55.739925,35.86291,64.056076,55.039978,69.50052,108.98935,65.827835,0.0,60.08001,60.08001,87.41045,65.96264,364.55795,0.3,58.214203,80.06002,55.039978,0.58666664,58.214035
1912,19275840.0,55.039978,1.0,80.06002,0.5,55.762787,60.08001,0.0,62.06244,0.0,0.2625,80.06002,69.500374,0.0,52.522625,0.3955,1025.5065,1025.5065,0.3,55.762787,35.862823,64.05965,55.039978,69.500374,108.9891,65.82284,0.0,60.08001,60.08001,87.44626,65.96011,364.55722,0.3,58.208214,80.06002,55.039978,0.59,58.207993
1914,19275900.0,55.039978,1.0,80.06002,0.5,55.77272,60.08001,0.0,62.03739,0.0,0.2625,80.06002,69.50031,0.0,52.522186,0.39618057,1025.4127,1025.4127,0.3,55.77272,35.862785,64.04388,55.039978,69.50031,108.988976,65.80844,0.0,60.08001,60.08001,87.461815,65.94704,364.5569,0.3,58.205193,80.06002,55.039978,0.59166664,58.20503
1916,19275960.0,55.039978,1.0,80.06002,0.5,55.781727,60.08001,0.0,62.01355,0.0,0.2625,80.06002,69.500244,0.0,52.5218,0.39688888,1025.3228,1025.3228,0.3,55.781727,35.862743,64.028275,55.039978,69.500244,108.98887,65.79498,0.0,60.08001,60.08001,87.475914,65.936,364.55652,0.3,58.20217,80.06002,55.039978,0.5933333,58.202007
1918,19276080.0,55.039978,1.0,80.06002,0.5,55.79715,60.08001,0.0,62.01805,0.0,0.2625,80.06002,69.500114,0.0,52.521088,0.3983889,1025.1553,1025.1553,0.3,55.79715,35.86266,64.03195,55.039978,69.500114,108.98863,65.79021,0.0,60.08001,60.08001,87.50006,65.93396,364.55585,0.3,58.196182,80.06002,55.039978,0.5966667,58.196022
1920,19276200.0,55.039978,1.0,80.06002,0.5,55.809433,60.08001,0.0,61.969604,0.0,0.2625,80.06002,69.5,0.0,52.52054,0.4,1025.0061,1025.0061,0.3,55.809433,35.862583,64.00048,55.039978,69.5,108.988434,65.76257,0.0,60.08001,60.08001,87.51928,65.91029,364.55524,0.3,58.190197,80.06002,55.039978,0.6,58.190033
1922,19276320.0,55.039978,1.0,80.06002,0.5004333,55.8189,60.08001,0.0,61.974495,0.0,0.2625,80.06002,69.49989,0.0,52.520096,0.40182963,1024.8766,1024.8766,0.3,55.8189,35.86251,64.00378,55.039978,69.49989,108.988235,65.757904,0.0,60.08001,60.08001,87.53409,65.908585,364.55472,0.3,58.18421,80.06002,55.039978,0.60344076,58.18399
1924,19276440.0,55.039978,1.0,80.06002,0.5016889,55.82586,60.08001,0.0,61.926483,0.0,0.2625,80.06002,69.4998,0.0,52.519768,0.40397036,1024.7684,1024.7684,0.3,55.82586,35.862453,63.97181,55.039978,69.4998,108.98809,65.73044,0.0,60.08001,60.08001,87.544975,65.885185,364.5543,0.3,58.17817,80.06002,55.039978,0.6070815,58.178
1927,19276500.0,55.039978,1.0,80.06002,0.5026042,55.828487,60.08001,0.0,61.92967,0.0,0.2625,80.06002,69.49976,0.0,52.51966,0.40515047,1024.7228,1024.7228,0.3,55.828487,35.862427,63.973183,55.039978,69.49976,108.98802,65.72868,0.0,60.08001,60.08001,87.54908,65.88546,364.55405,0.3,58.1752,80.06002,55.039978,0.6089699,58.175034
1928,19276560.0,55.039978,1.0,80.06002,0.5037,55.830585,60.08001,0.0,61.93181,0.0,0.2625,80.06002,69.499725,0.0,52.519547,0.4064,1024.6827,1024.6827,0.3,55.830585,35.8624,63.97444,55.039978,69.499725,108.98795,65.726,0.0,60.08001,60.08001,87.55236,65.88381,364.55386,0.3,58.17218,80.06002,55.039978,0.6109,58.172012
1930,19276680.0,55.039978,1.0,80.06002,0.5064,55.833332,60.08001,0.0,61.884132,0.0,0.2625,80.06002,69.49967,0.0,52.51944,0.4090963,1024.6204,1024.6204,0.3,55.833332,35.86236,63.94198,55.039978,69.49967,108.98785,65.69864,0.0,60.08001,60.08001,87.55664,65.86069,364.55356,0.3,58.16619,80.06002,55.039978,0.61487406,58.166027
1932,19276800.0,55.039978,1.0,80.06002,0.50972223,55.83432,60.08001,0.0,61.8899,0.0,0.2625,80.06002,69.499626,0.0,52.519386,0.41203704,1024.5822,1024.5822,0.3,55.83432,35.862324,63.9439,55.039978,69.499626,108.98776,65.69435,0.0,60.08001,60.08001,87.55817,65.85953,364.5533,0.3,58.160202,80.06002,55.039978,0.6189815,58.159985
1935,19276920.0,55.04003,1.0,80.06002,0.5136,55.833755,60.08001,0.0,61.8426,0.0,0.2625,80.06002,69.499596,0.0,52.519386,0.4152,1024.5687,1024.5687,0.3,55.833755,35.862297,63.910942,55.04003,69.499596,108.98771,65.66722,0.0,60.08001,60.08001,87.55727,65.836624,364.55313,0.3,58.154217,80.06002,55.04003,0.6232,58.154
1936,19277040.0,55.04003,1.0,80.06002,0.5179667,55.83182,60.08001,0.0,61.848755,0.0,0.2625,80.06002,69.49956,0.0,52.519493,0.41856295,1024.5806,1024.5806,0.3,55.83182,35.862278,63.912483,55.04003,69.49956,108.98766,65.66304,0.0,60.08001,60.08001,87.55422,65.83563,364.553,0.3,58.148174,80.06002,55.04003,0.6275074,58.14801
1938,19277100.0,55.04003,1.0,80.06002,0.5203125,55.8304,60.08001,0.0,61.82469,0.0,0.2625,80.06002,69.49956,0.0,52.519547,0.4203125,1024.596,1024.596,0.3,55.8304,35.86227,63.895615,55.04003,69.49956,108.987656,65.64903,0.0,60.08001,60.08001,87.55199,65.82323,364.55298,0.3,58.14521,80.06002,55.04003,0.6296875,58.14499
1940,19277160.0,55.04003,1.0,80.06002,0.52275556,55.828697,60.08001,0.0,61.80184,0.0,0.2625,80.06002,69.49954,0.0,52.51966,0.4221037,1024.6178,1024.6178,0.3,55.828697,35.862267,63.879135,55.04003,69.49954,108.98763,65.63607,0.0,60.08001,60.08001,87.54931,65.8129,364.55292,0.3,58.14219,80.06002,55.04003,0.6318815,58.14202
1943,19277280.0,55.04003,1.0,80.06002,0.5279,55.82452,60.08001,0.0,61.808327,0.0,0.2625,80.06002,69.499535,0.0,52.51982,0.4258,1024.6809,1024.6809,0.3,55.82452,35.862255,63.8804,55.04003,69.499535,108.98761,65.632065,0.0,60.08001,60.08001,87.542755,65.81207,364.55286,0.3,58.1362,80.06002,55.04003,0.6363,58.136032
1945,19277400.0,55.04003,1.0,80.06002,0.53333336,55.819443,60.08001,0.0,61.761795,0.0,0.2625,80.06002,69.49953,0.0,52.520042,0.42962962,1024.7697,1024.7697,0.3,55.819443,35.86225,63.846947,55.04003,69.49953,108.9876,65.605194,0.0,60.08001,60.08001,87.53478,65.789444,364.55286,0.3,58.13021,80.06002,55.04003,0.64074075,58.12999
1946,19277520.0,55.04003,1.0,80.06002,0.5389889,55.813576,60.08001,0.0,61.76866,0.0,0.2625,80.06002,69.49953,0.0,52.520317,0.43357038,1024.8842,1024.8842,0.3,55.813576,35.862247,63.848156,55.04003,69.49953,108.987595,65.60135,0.0,60.08001,60.08001,87.52558,65.78873,364.55283,0.3,58.12417,80.06002,55.04003,0.6451815,58.124004
1948,19277640.0,55.04003,1.0,80.06002,0.5448,55.807045,60.08001,0.0,61.722466,0.0,0.2625,80.06002,69.49953,0.0,52.52059,0.4376,1025.0244,1025.0244,0.3,55.807045,35.862247,63.814648,55.04003,69.49953,108.9876,65.57466,0.0,60.08001,60.08001,87.515335,65.766205,364.55286,0.3,58.11818,80.06002,55.04003,0.6496,58.11802
1950,19277700.0,55.04003,1.0,80.06002,0.5477431,55.803562,60.08001,0.0,61.72664,0.0,0.2625,80.06002,69.499535,0.0,52.52076,0.4396412,1025.104,1025.104,0.3,55.803562,35.862247,63.815254,55.04003,69.499535,108.98761,65.57329,0.0,60.08001,60.08001,87.509865,65.76686,364.55286,0.3,58.115215,80.06002,55.04003,0.65179396,58.114998
1952,19277760.0,55.04003,1.0,80.06002,0.5507,55.799946,60.08001,0.0,61.729717,0.0,0.2625,80.06002,69.499535,0.0,52.52092,0.4416963,1025.19,1025.19,0.3,55.799946,35.862247,63.815804,55.04003,69.499535,108.98761,65.57098,0.0,60.08001,60.08001,87.504196,65.76555,364.55286,0.3,58.112194,80.06002,55.04003,0.65397406,58.11203
1955,19277880.0,55.04003,1.0,80.06002,0.5566222,55.792374,60.08001,0.0,61.68385,0.0,0.2625,80.06002,69.49954,0.0,52.52131,0.44583705,1025.3807,1025.3807,0.3,55.792374,35.86225,63.78235,55.04003,69.49954,108.98762,65.54439,0.0,60.08001,60.08001,87.49232,65.74307,364.5529,0.3,58.10621,80.06002,55.04003,0.6582815,58.105988
1956,19278000.0,55.04003,1.0,80.06002,0.5625,55.784412,60.08001,0.0,61.691322,0.0,0.2625,80.06002,69.49954,0.0,52.521637,0.45,1025.5963,1025.5963,0.3,55.784412,35.862255,63.783554,55.04003,69.49954,108.987625,65.54082,0.0,60.08001,60.08001,87.479836,65.74248,364.55292,0.3,58.10022,80.06002,55.04003,0.6625,58.1
1958,19278120.0,55.04003,1.0,80.06002,0.5682667,55.77523,60.08001,0.0,61.645782,0.0,0.2625,80.06002,69.49955,0.0,52.522076,0.45416296,1025.8622,1025.8622,0.3,55.77523,35.86226,63.75016,55.04003,69.49955,108.987656,65.51445,0.0,60.08001,60.08001,87.46543,65.72006,364.55298,0.3,58.094177,80.06002,55.04003,0.6666074,58.09401
1960,19278240.0,55.04003,1.0,80.06002,0.5738556,55.76215,60.08001,0.0,61.65358,0.0,0.2625,80.06002,69.49956,0.0,52.522625,0.4583037,1026.2219,1026.2219,0.3,55.76215,35.862263,63.751476,55.04003,69.49956,108.98766,65.51099,0.0,60.08001,60.08001,87.44491,65.71951,364.553,0.3,58.08819,80.06002,55.04003,0.67058146,58.088024
1963,19278300.0,55.04003,1.0,80.06002,0.5765625,55.75421,60.08001,0.0,61.63035,0.0,0.2625,80.06002,69.499565,0.0,52.52301,0.4603588,1026.4371,1026.4371,0.3,55.75421,35.862267,63.734665,55.04003,69.499565,108.98768,65.49737,0.0,60.08001,60.08001,87.43246,65.70726,364.55304,0.3,58.085167,80.06002,55.04003,0.6725116,58.085003
1964,19278360.0,55.04003,1.0,80.06002,0.5792,55.745457,60.08001,0.0,61.60826,0.0,0.2625,80.06002,69.499565,0.0,52.52339,0.4624,1026.6755,1026.6755,0.3,55.745457,35.86227,63.718243,55.04003,69.499565,108.98768,65.48473,0.0,60.08001,60.08001,87.418724,65.69716,364.55304,0.3,58.0822,80.06002,55.04003,0.6744,58.08204
1966,19278480.0,55.04003,1.0,80.06002,0.58423334,55.72583,60.08001,0.0,61.61634,0.0,0.2625,80.06002,69.49957,0.0,52.524273,0.46642962,1027.2198,1027.2198,0.3,55.72583,35.862274,63.719727,55.04003,69.49957,108.98769,65.48144,0.0,60.08001,60.08001,87.38793,65.696655,364.5531,0.3,58.076214,80.06002,55.04003,0.67804074,58.075996
1968,19278600.0,55.04003,1.0,80.06002,0.5888889,55.703888,60.08001,0.0,61.571297,0.0,0.2625,80.06002,69.499596,0.0,52.52526,0.47037038,1027.851,1027.851,0.3,55.703888,35.862278,63.686657,55.04003,69.499596,108.98771,65.45529,0.0,60.08001,60.08001,87.35351,65.67436,364.55313,0.3,58.07017,80.06002,55.04003,0.6814815,58.070007
1970,19278720.0,55.04003,1.0,80.06002,0.5931,55.68019,60.08001,0.0,61.57959,0.0,0.2625,80.06002,69.499596,0.0,52.52636,0.4742,1028.5645,1028.5645,0.3,55.68019,35.862286,63.688305,55.04003,69.499596,108.98772,65.45216,0.0,60.08001,60.08001,87.31634,65.67392,364.55316,0.3,58.064186,80.06002,55.04003,0.6847,58.06402
1972,19278840.0,55.04003,1.0,80.06002,0.5968,55.655254,60.08001,0.0,61.534767,0.0,0.2625,80.06002,69.49961,0.0,52.52746,0.4778963,1029.3555,1029.3555,0.3,55.655254,35.86229,63.655346,55.04003,69.49961,108.98773,65.42612,0.0,60.08001,60.08001,87.27723,65.65167,364.5532,0.3,58.058197,80.06002,55.04003,0.68767405,58.05803
1974,19278900.0,55.04003,1.0,80.06002,0.5984375,55.642467,60.08001,0.0,61.539597,0.0,0.2625,80.06002,69.49961,0.0,52.52806,0.4796875,1029.7786,1029.7786,0.3,55.642467,35.862293,63.656227,55.04003,69.49961,108.98775,65.42513,0.0,60.08001,60.08001,87.25717,65.6525,364.55325,0.3,58.055176,80.06002,55.04003,0.6890625,58.055008
1976,19278960.0,55.04003,1.0,80.06002,0.59992224,55.62954,60.08001,0.0,61.54328,0.0,0.2625,80.06002,69.49962,0.0,52.52861,0.48143703,1030.2191,1030.2191,0.3,55.62954,35.862293,63.657158,55.04003,69.49962,108.98775,65.423096,0.0,60.08001,60.08001,87.23689,65.65129,364.55325,0.3,58.052208,80.06002,55.04003,0.69038147,58.051987
1979,19279080.0,55.04003,1.0,80.06002,0.6024,55.60347,60.08001,0.0,61.49873,0.0,0.2625,80.06002,69.499626,0.0,52.529823,0.4848,1031.1498,1031.1498,0.3,55.60347,35.8623,63.62431,55.04003,69.499626,108.98776,65.39723,0.0,60.08001,60.08001,87.19601,65.62904,364.5533,0.3,58.046165,80.06002,55.04003,0.6928,58.046
1980,19279200.0,55.04003,1.0,80.06002,0.6041667,55.577427,60.08001,0.0,61.50746,0.0,0.2625,80.06002,69.49963,0.0,52.530975,0.48796296,1032.1416,1032.1416,0.3,55.577427,35.862305,63.626175,55.04003,69.49963,108.98778,65.39437,0.0,60.08001,60.08001,87.15516,65.62877,364.55334,0.3,58.040176,80.06002,55.04003,0.6949074,58.040016
1982,19279320.0,55.04003,1.0,80.06002,0.6051555,55.55175,60.08001,0.0,61.463135,0.0,0.2625,80.06002,69.49964,0.0,52.532127,0.4909037,1033.1887,1033.1887,0.3,55.55175,35.862312,63.593437,55.04003,69.49964,108.9878,65.36855,0.0,60.08001,60.08001,87.1149,65.60652,364.5534,0.3,58.03419,80.06002,55.04003,0.6966815,58.034027
1984,19279440.0,55.04003,1.0,80.06002,0.6053,55.52676,60.08001,0.0,61.47203,0.0,0.2625,80.06002,69.49965,0.0,52.53328,0.4936,1034.2845,1034.2845,0.3,55.52676,35.86232,63.59547,55.04003,69.49965,108.987816,65.36581,0.0,60.08001,60.08001,87.07571,65.60629,364.55347,0.3,58.028206,80.06002,55.04003,0.6981,58.027985
1986,19279500.0,55.04003,1.0,80.06002,0.6050347,55.51461,60.08001,0.0,61.4494,0.0,0.2625,80.06002,69.499664,0.0,52.53383,0.49484953,1034.8488,1034.8488,0.3,55.51461,35.862324,63.578934,55.04003,69.499664,108.98783,65.35251,0.0,60.08001,60.08001,87.05666,65.59421,364.5535,0.3,58.025185,80.06002,55.04003,0.69866896,58.025017
1988,19279560.0,55.04003,1.0,80.06002,0.6045333,55.502735,60.08001,0.0,61.427925,0.0,0.2625,80.06002,69.499664,0.0,52.534378,0.49602962,1035.4226,1035.4226,0.3,55.502735,35.862328,63.562843,55.04003,69.499664,108.98784,65.34015,0.0,60.08001,60.08001,87.03804,65.58416,364.5535,0.3,58.022217,80.06002,55.04003,0.6991407,58.021996
1990,19279680.0,55.04003,1.0,80.06002,0.60278887,55.47993,60.08001,0.0,61.437042,0.0,0.2625,80.06002,69.49967,0.0,52.535423,0.49817038,1036.5962,1036.5962,0.3,55.47993,35.862335,63.564926,55.04003,69.49967,108.987854,65.33752,0.0,60.08001,60.08001,87.00228,65.584,364.5536,0.3,58.016174,80.06002,55.04003,0.6997815,58.016006
1992,19279800.0,55.04003,1.0,80.06002,0.6,55.458576,60.08001,0.0,61.39315,0.0,0.2625,80.06002,69.49969,0.0,52.536358,0.5,1037.7982,1037.7982,0.3,55.458576,35.862343,63.532356,55.04003,69.49969,108.987885,65.31203,0.0,60.08001,60.08001,86.968796,65.56186,364.55368,0.3,58.010185,80.06002,55.04003,0.7,58.01002
1995,19279920.0,55.04003,1.0,80.06002,0.5966667,55.438885,60.08001,0.0,61.402435,0.0,0.2625,80.06002,69.4997,0.0,52.53724,0.5016111,1039.0217,1039.0217,0.3,55.438885,35.86235,63.534554,55.04003,69.4997,108.98791,65.3095,0.0,60.08001,60.08001,86.93793,65.56175,364.5537,0.3,58.004196,80.06002,55.04003,0.6997815,58.004036
1996,19280040.0,55.04003,1.0,80.06002,0.5933333,55.421036,60.08001,0.0,61.35871,0.0,0.2625,80.06002,69.49972,0.0,52.538063,0.5031111,1040.2593,1040.2593,0.3,55.421036,35.86236,63.50203,55.04003,69.49972,108.98793,65.28407,0.0,60.08001,60.08001,86.90995,65.539665,364.55377,0.3,57.99821,80.06002,55.04003,0.6991407,57.997993
1998,19280100.0,55.04003,1.0,80.06002,0.59166664,55.41286,60.08001,0.0,61.364037,0.0,0.2625,80.06002,69.499725,0.0,52.538445,0.50381947,1040.8811,1040.8811,0.3,55.41286,35.862366,63.503128,55.04003,69.499725,108.98795,65.283356,0.0,60.08001,60.08001,86.89713,65.5406,364.55386,0.3,57.99519,80.06002,55.04003,0.69866896,57.995026
2000,19280160.0,55.04003,1.0,80.06002,0.59,55.40521,60.08001,0.0,61.36821,0.0,0.2625,80.06002,69.49973,0.0,52.538773,0.5045,1041.5035,1041.5035,0.3,55.40521,35.86237,63.504284,55.04003,69.49973,108.98796,65.28171,0.0,60.08001,60.08001,86.88514,65.53961,364.55386,0.3,57.99217,80.06002,55.04003,0.6981,57.992004
2003,19280280.0,55.04003,1.0,80.06002,0.58666664,55.391552,60.08001,0.0,61.324707,0.0,0.2625,80.06002,69.49975,0.0,52.53938,0.5057778,1042.7468,1042.7468,0.3,55.391552,35.86238,63.47171,55.04003,69.49975,108.98799,65.25638,0.0,60.08001,60.08001,86.86373,65.51753,364.554,0.3,57.986183,80.06002,55.04003,0.6966815,57.986015
2004,19280400.0,55.04003,1.0,80.06002,0.5833333,55.3802,60.08001,0.0,61.33432,0.0,0.2625,80.06002,69.49976,0.0,52.53993,0.5069444,1043.9817,1043.9817,0.3,55.3802,35.86239,63.47407,55.04003,69.49976,108.988014,65.254135,0.0,60.08001,60.08001,86.84594,65.51753,364.55405,0.3,57.980194,80.06002,55.04003,0.6949074,57.980026
2006,19280520.0,55.04003,1.0,80.06002,0.58,55.371277,60.08001,0.0,61.290977,0.0,0.2625,80.06002,69.49979,0.0,52.540314,0.508,1045.2001,1045.2001,0.3,55.371277,35.8624,63.44166,55.04003,69.49979,108.98805,65.22891,0.0,60.08001,60.08001,86.83196,65.495605,364.55417,0.3,57.974205,80.06002,55.04003,0.6928,57.973984
2008,19280640.0,55.04003,1.0,80.06002,0.57666665,55.364895,60.08001,0.0,61.30081,0.0,0.2625,80.06002,69.4998,0.0,52.54059,0.50894445,1046.3944,1046.3944,0.3,55.364895,35.862415,63.44397,55.04003,69.4998,108.98808,65.226776,0.0,60.08001,60.08001,86.82197,65.495605,364.55426,0.3,57.968216,80.06002,55.04003,0.69038147,57.968
2010,19280700.0,55.04003,1.0,80.06002,0.575,55.36269,60.08001,0.0,61.27867,0.0,0.2625,80.06002,69.499825,0.0,52.540695,0.509375,1046.98,1046.98,0.3,55.36269,35.862423,63.427544,55.04003,69.499825,108.98812,65.2137,0.0,60.08001,60.08001,86.81852,65.483635,364.55432,0.3,57.965195,80.06002,55.04003,0.6890625,57.965034
2013,19280760.0,55.04003,1.0,80.06002,0.5733333,55.361153,60.08001,0.0,61.257637,0.0,0.2625,80.06002,69.49983,0.0,52.54081,0.5097778,1047.5565,1047.5565,0.3,55.361153,35.86243,63.411507,55.04003,69.49983,108.98814,65.201675,0.0,60.08001,60.08001,86.816124,65.47363,364.5544,0.3,57.962173,80.06002,55.04003,0.68767405,57.962013
2014,19280880.0,55.04003,1.0,80.06002,0.57,55.36014,60.08001,0.0,61.26763,0.0,0.2625,80.06002,69.499855,0.0,52.54081,0.5105,1048.6785,1048.6785,0.3,55.36014,35.862442,63.413864,55.04003,69.499855,108.98817,65.19964,0.0,60.08001,60.08001,86.81455,65.473694,364.55447,0.3,57.95619,80.06002,55.04003,0.6847,57.956024
