datetime,Unnamed: 0,time,VAV: Core Zone Discharge Air Temperature,AHU: Outdoor Air Damper Position,VAV Core Zone Cooling SP,VAV: North zone Q,VAV North Zone Heating SP,VAV: North Zone Reheat Control Signal,VAV: South Zone Room Air Temperature,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,VAV North Zone Cooling SP,VAV: North Zone Airflow Rate,VAV: Core Zone Reheat Control Signal,AHU: Supply Air Temperature,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV: North Zone Damper Control Signal,VAV: Core zone Q,AHU: Supply Fan Power,AHU: RAT,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: South Zone Airflow Rate,VAV: North Zone Room Air Temperature,AHU: Return Air Damper Position,VAV South Zone Heating SP,VAV Core Zone Heating SP,VAV: South zone Q,VAV: Core Zone Room Air Temperature,AHU: Supply Fan Airflow Rate,VAV: Core Zone Damper Control Signal,AHU: MAT,VAV South Zone Cooling SP,VAV: North Zone Discharge Air Temperature,Outdoor Air Temperature,datetime
2021-08-12 05:45:00,2158,19287840.0,55.04075,1.0,77.899994,53.06952,64.04003,0.0,62.375656,0.52383906,0.2976626,77.899994,69.469376,0.0,52.643257,1088.9314,1088.9314,0.3,53.06952,37.86798,63.48396,72.97702,69.469376,122.04663,64.494865,0.0,64.04003,64.04003,790.9635,64.86307,383.6621,0.3,57.861595,77.899994,55.04075,57.861816,2021-08-12 05:59:00
2021-08-12 06:00:00,2177,19288680.0,55.040142,1.0,77.899994,51.22167,64.04003,0.0,63.035385,0.5563077,0.34555382,77.899994,69.476555,0.0,52.727135,1160.1332,1160.1332,0.3,51.22167,41.87367,63.721428,73.00345,69.476555,141.49225,64.40758,0.0,64.04003,64.04003,914.44763,64.79155,412.27176,0.3,57.915375,77.899994,55.040142,57.91548,2021-08-12 06:13:00
2021-08-12 06:15:00,2202,19289640.0,63.38118,1.0,77.0,258.335,66.91998,0.2597486,64.570946,0.79717934,0.7008395,77.0,69.39178,0.22268787,53.37593,1562.7992,1562.7992,0.3,221.70323,78.99013,64.611595,75.730034,69.39178,281.5284,64.57172,0.0,66.91998,66.91998,2006.3883,64.92839,617.91656,0.3,57.933502,77.0,65.03418,57.93345,2021-08-12 06:29:00
2021-08-12 06:30:00,2221,19290480.0,66.95328,1.0,77.0,359.8883,66.91998,0.35706395,65.88249,0.8108609,0.7210198,77.0,69.43409,0.30496123,53.070076,1680.3302,1680.3302,0.3,307.5669,83.279495,65.67562,75.88039,69.43409,290.95813,64.87697,0.0,66.91998,66.91998,2115.759,65.190575,631.90765,0.3,57.927624,77.0,69.31462,57.927567,2021-08-12 06:43:00
2021-08-12 06:45:00,2238,19291440.0,70.15596,1.0,77.0,454.20792,66.91998,0.4424373,66.9786,0.777366,0.6716148,77.0,69.47208,0.37705344,52.682312,1691.0358,1691.0358,0.3,387.13232,77.467896,66.581116,75.96981,69.47208,272.30045,65.30495,0.0,66.91998,66.91998,2021.2993,65.55532,604.5853,0.3,57.915977,77.0,73.18318,57.915924,2021-08-12 06:59:00
2021-08-12 07:00:00,2257,19292280.0,72.12811,1.0,77.0,514.0026,66.91998,0.49358514,67.60713,0.72196716,0.5899015,77.0,69.49779,0.42027667,52.374527,1613.4113,1613.4113,0.3,437.7058,67.539894,67.0867,76.01628,69.49779,240.22495,65.70599,0.0,66.91998,66.91998,1810.1542,65.894135,557.4982,0.3,57.9179,77.0,75.573044,57.9179,2021-08-12 07:13:00
2021-08-12 07:15:00,2280,19293240.0,78.70227,1.0,73.94003,1275.7247,69.98001,0.79598606,69.093796,0.88578326,0.83153033,73.94003,160.16656,0.71744096,53.681957,2199.5288,2199.5288,0.7143805,1083.6243,179.86006,68.217636,78.87207,135.8337,334.24756,66.89203,0.0,69.98001,69.98001,2684.602,67.00969,926.66156,0.6044174,57.965252,73.94003,78.66272,57.96531,2021-08-12 07:29:00
2021-08-12 07:30:00,2298,19294080.0,78.83081,1.0,73.94003,1469.814,69.98001,0.8618147,70.22314,0.8381227,0.76123106,73.94003,181.38539,0.78149676,53.39972,2406.883,2406.883,0.8065406,1269.1187,192.94771,69.21663,79.06878,156.52478,307.7332,68.04515,0.0,69.98001,69.98001,2518.473,68.11058,949.3101,0.6940955,58.07572,73.94003,78.81566,58.07594,2021-08-12 07:43:00
2021-08-12 07:45:00,2316,19295040.0,78.93639,1.0,73.94003,1554.2025,69.98001,0.8786503,71.08211,0.74896634,0.62972534,73.94003,187.25748,0.79846907,52.894787,2479.819,2479.819,0.8301105,1348.431,169.43466,70.08471,79.152824,162.4288,256.5401,69.18756,0.0,69.98001,69.98001,2147.41,69.20613,891.3318,0.7178567,58.2977,73.94003,78.93057,58.29808,2021-08-12 07:59:00
2021-08-12 08:00:00,2334,19295880.0,79.011765,1.0,73.94003,1527.7426,69.98001,0.8541826,71.53227,0.6541388,0.48985478,73.94003,179.97404,0.7761191,52.38112,2392.6245,2392.6245,0.79585564,1322.1642,131.60864,70.62386,79.18628,155.76492,201.33568,69.98259,0.0,69.98001,69.98001,1720.1726,69.963425,789.625,0.68656677,58.589493,73.94003,79.013245,58.5901,2021-08-12 08:13:00
2021-08-12 08:15:00,2354,19296840.0,79.11333,1.0,73.94003,1367.2059,69.98001,0.7751372,72.0027,0.5208229,0.29321378,73.94003,156.13544,0.7022337,51.64729,2078.3975,2078.3975,0.68519205,1168.0034,80.60501,71.24283,79.22506,133.4421,123.8672,70.8949,0.0,69.98001,69.98001,1088.5991,70.828094,607.82263,0.5831272,59.0819,73.94003,79.12481,59.08311,2021-08-12 08:29:00
2021-08-12 08:30:00,2372,19297680.0,79.18837,1.0,73.94003,1110.3711,69.98001,0.67563564,72.17085,0.40087536,0.2625,73.94003,125.613594,0.6097748,51.472607,1793.165,1793.165,0.5458899,927.53186,57.066116,71.723045,73.66005,105.02367,109.070984,71.52403,0.0,69.98001,69.98001,770.11926,71.41339,499.40378,0.45368478,59.645554,73.94003,79.21325,59.647316,2021-08-12 08:43:00
2021-08-12 08:45:00,2390,19298640.0,78.51221,1.0,73.94003,748.7018,69.98001,0.54239225,72.017044,0.28336734,0.2625,73.94003,84.300255,0.48739585,51.367687,1460.4944,1460.4944,0.35934913,601.219,39.568848,71.97848,67.10483,69.580345,109.10249,72.00891,0.0,69.98001,69.98001,546.2314,71.84719,386.59946,0.3,60.339672,73.94003,79.2417,60.341927,2021-08-12 08:59:00
2021-08-12 09:00:00,2408,19299480.0,72.482315,1.0,73.94003,506.37463,69.98001,0.41818133,71.69624,0.2034829,0.2625,73.94003,69.50524,0.37801844,51.822247,1338.7659,1338.7659,0.3,457.09134,35.890965,71.899925,62.921185,69.50524,108.997734,72.23089,0.0,69.98001,69.98001,384.96472,71.990234,364.58313,0.3,60.905136,73.94003,74.711,60.90728,2021-08-12 09:13:00
2021-08-12 09:15:00,2427,19300440.0,65.824326,1.0,73.94003,325.2674,69.98001,0.2725041,71.39334,0.12689608,0.2625,73.94003,69.502975,0.2523366,52.216217,1303.7278,1303.7278,0.3,300.95627,35.86453,71.79363,59.027298,69.502975,108.993706,72.35773,0.0,69.98001,69.98001,236.18672,72.05126,364.5707,0.3,61.39238,73.94003,66.925705,61.393753,2021-08-12 09:29:00
2021-08-12 09:30:00,2444,19301280.0,60.48156,1.0,73.94003,181.27914,69.98001,0.15298247,71.144615,0.07388839,0.2625,73.94003,69.50233,0.1514738,52.36728,1288.7723,1288.7723,0.3,179.28093,35.864048,71.638504,56.31071,69.50233,108.992546,72.302795,0.0,69.98001,69.98001,136.52827,71.963646,364.56732,0.3,61.703957,73.94003,60.57566,61.705162,2021-08-12 09:43:00
2021-08-12 09:45:00,2463,19302240.0,55.429993,1.0,73.94003,42.945374,69.98001,0.036469873,70.8698,0.029600099,0.2625,73.94003,69.5016,0.055727515,52.45347,1286.6296,1286.6296,0.3,65.571625,35.863586,71.38176,54.031048,69.5016,108.99127,72.051865,0.0,69.98001,69.98001,54.42339,71.706955,364.5636,0.3,62.06991,73.94003,54.41211,62.071392,2021-08-12 09:59:00
2021-08-12 10:00:00,2481,19303080.0,52.531082,1.0,73.94003,55.976303,69.98001,0.0,70.68747,0.0,0.2625,73.94003,69.501175,0.0,52.510323,1304.4496,1304.4496,0.3,0.0,35.863308,71.14896,52.514328,69.501175,108.990524,71.77727,0.0,69.98001,69.98001,0.16911916,71.39675,364.5614,0.3,62.517437,73.94003,55.03756,62.519634,2021-08-12 10:13:00
2021-08-12 10:15:00,2499,19304040.0,55.039375,1.0,73.94003,53.144188,69.98001,0.0,70.89809,0.0,0.2625,73.94003,69.50078,0.0,52.64067,1392.6686,1392.6686,0.3,53.120975,35.863056,71.15665,55.039318,69.50078,108.989815,71.60247,0.0,69.98001,69.98001,83.3014,71.19048,364.55933,0.3,63.584595,73.94003,55.040417,63.589977,2021-08-12 10:29:00
2021-08-12 10:30:00,2518,19304880.0,55.039703,0.58,73.94003,51.717407,69.98001,0.0,71.35402,0.0,0.2625,73.94003,69.505486,0.0,52.708405,1619.5173,1619.5173,0.3,51.715954,35.83939,71.32869,55.039703,69.505486,108.99817,71.506775,0.42,69.98001,69.98001,81.10177,71.08414,364.58426,0.3,67.53808,73.94003,55.039757,65.130264,2021-08-12 10:43:00
2021-08-12 10:45:00,2536,19305840.0,55.04003,0.31562078,73.94003,54.688503,69.98001,0.0,71.959915,0.0,0.2625,73.94003,69.50559,0.0,52.570965,1745.2433,1745.2433,0.3,54.688442,35.838306,71.57995,55.04003,69.50559,108.99832,71.418884,0.7,69.98001,69.98001,85.762115,70.9935,364.58423,0.3,70.69347,73.94003,55.04003,67.04369,2021-08-12 10:59:00
2021-08-12 11:00:00,2554,19306680.0,55.04003,0.31843245,73.94003,54.45512,69.98001,0.0,72.498955,0.0,0.2625,73.94003,69.50538,0.0,52.581734,1784.8533,1784.8533,0.3,54.455116,35.837353,71.81346,55.04003,69.50538,108.99795,71.35457,0.7,69.98001,69.98001,85.39614,70.92912,364.58313,0.3,71.137085,73.94003,55.04003,68.3965,2021-08-12 11:13:00
2021-08-12 11:15:00,2572,19307640.0,55.039978,0.32141158,73.94003,54.595516,69.98001,0.0,73.21054,0.0,0.2625,73.94003,69.50532,0.0,52.57536,1823.6122,1823.6122,0.3,54.595516,35.836548,72.14767,55.039978,69.50532,108.997826,71.3188,0.7,69.98001,69.98001,85.61647,70.89424,364.5828,0.3,71.60478,73.94003,55.039978,69.44322,2021-08-12 11:29:00
2021-08-12 11:30:00,2590,19308480.0,55.039978,0.32381073,73.94003,54.6525,69.98001,0.0,73.89482,0.0,0.2625,73.94003,69.50528,0.0,52.57267,1857.6445,1857.6445,0.3,54.6525,35.835938,72.485275,55.039978,69.50528,108.99778,71.316,0.7,69.98001,69.98001,85.70576,70.89209,364.58267,0.3,72.03006,73.94003,55.039978,70.242584,2021-08-12 11:43:00
2021-08-12 11:45:00,2608,19309440.0,55.04003,0.32634124,73.94003,54.72454,69.98001,0.0,74.59993,0.0,0.2625,73.94003,69.50526,0.0,52.569374,1893.1877,1893.1877,0.3,54.72454,35.8353,72.83717,55.04003,69.50526,108.997734,71.31441,0.7,69.98001,69.98001,85.81872,70.89001,364.58252,0.3,72.46193,73.94003,55.04003,71.00998,2021-08-12 11:59:00
2021-08-12 12:00:00,2626,19310280.0,55.041954,0.32572475,73.94003,45.37644,69.98001,0.0,75.02224,0.0,0.35672098,73.94003,69.44974,0.0,52.99229,2150.5227,2150.5227,0.3,45.37644,42.248936,73.36456,55.03877,69.44974,145.899,71.31293,0.7,69.98001,69.98001,95.18105,70.8844,418.66904,0.3,72.9656,73.94003,55.041954,71.53671,2021-08-12 12:13:00
2021-08-12 12:15:00,2644,19311240.0,55.03981,0.32106826,73.94003,47.13402,69.98001,0.0,75.046844,0.0,0.40771833,73.94003,69.473976,0.0,52.91165,2324.7292,2324.7292,0.3,47.13402,47.117,73.47784,55.03855,69.473976,166.34566,71.21323,0.7,69.98001,69.98001,112.788605,70.77328,448.80048,0.3,73.14495,73.94003,55.03981,71.96639,2021-08-12 12:29:00
2021-08-12 12:30:00,2662,19312080.0,55.039867,0.31682572,73.94003,48.25107,69.98001,0.0,75.01878,0.0,0.44857198,73.94003,69.46831,0.0,52.86029,2453.3809,2453.3809,0.3,48.25107,50.756847,73.526886,55.03866,69.46831,182.13837,71.14072,0.7,69.98001,69.98001,126.441414,70.68939,472.00198,0.3,73.235535,73.94003,55.039867,72.20622,2021-08-12 12:43:00
2021-08-12 12:45:00,2680,19313040.0,55.039867,0.31144908,73.94003,49.463898,69.98001,0.0,74.84871,0.0,0.48391712,73.94003,69.46757,0.0,52.805466,2567.5056,2567.5056,0.3,49.463898,54.288803,73.46548,55.03888,69.46757,196.28108,71.061615,0.7,69.98001,69.98001,139.69896,70.59607,492.79263,0.3,73.21768,73.94003,55.039867,72.3351,2021-08-12 12:59:00
2021-08-12 13:00:00,2698,19313880.0,55.039757,0.3066664,73.94003,50.817654,69.98001,0.0,74.59235,0.0,0.5033571,73.94003,69.47264,0.0,52.74504,2632.373,2632.373,0.3,50.817654,56.568687,73.314415,55.039043,69.47264,204.64282,70.994705,0.7,69.98001,69.98001,149.6442,70.51608,505.10153,0.3,73.10073,73.94003,55.039757,72.32938,2021-08-12 13:13:00
2021-08-12 13:15:00,2716,19314840.0,55.039925,0.30123883,73.94003,51.138157,69.98001,0.0,74.43167,0.0,0.52310485,73.94003,69.47207,0.0,52.7306,2707.4663,2707.4663,0.3,51.138157,58.691612,73.254105,55.03943,69.47207,212.5283,71.043976,0.7,69.98001,69.98001,156.40794,70.54932,516.6935,0.3,72.98631,73.94003,55.039925,71.99908,2021-08-12 13:29:00
2021-08-12 13:30:00,2735,19315680.0,55.039867,0.3,73.94003,52.0437,69.98001,0.0,74.31319,0.0,0.5348684,73.94003,69.47051,0.0,52.689068,2748.6248,2748.6248,0.3,52.0437,59.842987,73.205925,55.03943,69.47051,216.78755,71.10979,0.7,69.98001,69.98001,162.37537,70.60091,522.9509,0.3,72.815475,73.94003,55.039867,71.37346,2021-08-12 13:43:00
2021-08-12 13:45:00,2753,19316640.0,55.03981,0.3,73.94003,53.624493,69.98001,0.0,74.10751,0.0,0.5368386,73.94003,69.47355,0.0,52.617714,2757.3909,2757.3909,0.3,53.624493,60.15022,73.08299,55.039536,69.47355,217.67752,71.17263,0.7,69.98001,69.98001,168.00034,70.648254,524.26843,0.3,72.56482,73.94003,55.03981,70.6538,2021-08-12 13:59:00
2021-08-12 14:00:00,2771,19317480.0,55.039757,0.3,73.94003,55.016563,69.98001,0.0,73.900696,0.0,0.530659,73.94003,69.47988,0.0,52.555527,2743.754,2743.754,0.3,55.016563,59.747093,72.94708,55.039757,69.47988,215.80754,71.21669,0.7,69.98001,69.98001,170.88313,70.68017,521.538,0.3,72.39223,73.94003,55.039757,70.34239,2021-08-12 14:13:00
2021-08-12 14:15:00,2788,19318440.0,55.03981,0.3,73.94003,56.22776,69.98001,0.0,73.79699,0.0,0.5236237,73.94003,69.481865,0.0,52.500927,2727.2593,2727.2593,0.3,56.22776,59.021355,72.89238,55.039925,69.481865,213.05339,71.29941,0.7,69.98001,69.98001,172.41951,70.7507,517.49457,0.3,72.40936,73.94003,55.03981,70.61974,2021-08-12 14:29:00
2021-08-12 14:30:00,2806,19319280.0,55.039867,0.3,73.94003,57.225437,69.98001,0.0,73.78891,0.0,0.5176437,73.94003,69.480064,0.0,52.455223,2705.2417,2705.2417,0.3,57.225437,58.207138,72.90282,55.039978,69.480064,210.20386,71.38153,0.7,69.98001,69.98001,173.13565,70.82283,513.29956,0.3,72.54367,73.94003,55.039867,71.2079,2021-08-12 14:43:00
2021-08-12 14:45:00,2824,19320240.0,55.039867,0.3,73.94003,58.33523,69.98001,0.0,73.71981,0.0,0.50535715,73.94003,69.48286,0.0,52.40518,2658.832,2658.832,0.3,58.33523,56.953773,72.867546,55.040085,69.48286,205.37932,71.46031,0.7,69.98001,69.98001,172.4429,70.89001,506.21445,0.3,72.65985,73.94003,55.039867,71.88219,2021-08-12 14:59:00
2021-08-12 15:00:00,2842,19321080.0,55.039867,0.3,73.94003,59.066494,69.98001,0.0,73.60852,0.0,0.49022248,73.94003,69.48905,0.0,52.37288,2601.5867,2601.5867,0.3,59.066494,55.61349,72.79657,55.040306,69.48905,199.9033,71.51634,0.7,69.98001,69.98001,169.94733,70.936264,498.18182,0.3,72.66029,73.94003,55.039867,72.14547,2021-08-12 15:13:00
2021-08-12 15:15:00,2860,19322040.0,55.039925,0.3,73.94003,59.472874,69.98001,0.0,73.54112,0.0,0.47281244,73.94003,69.49239,0.0,52.354645,2530.1904,2530.1904,0.3,59.472874,53.898495,72.7545,55.040474,69.49239,193.04446,71.58913,0.7,69.98001,69.98001,165.24567,71.00042,488.1077,0.3,72.60959,73.94003,55.039925,72.055984,2021-08-12 15:29:00
2021-08-12 15:30:00,2878,19322880.0,55.039978,0.3,73.94003,59.714485,69.98001,0.0,73.52118,0.0,0.45639735,73.94003,69.4925,0.0,52.343216,2465.2117,2465.2117,0.3,59.714485,52.15881,72.74242,55.04058,69.4925,186.12712,71.66075,0.7,69.98001,69.98001,159.97255,71.06694,477.9379,0.3,72.58421,73.94003,55.039978,71.972,2021-08-12 15:43:00
2021-08-12 15:45:00,2897,19323840.0,55.039978,0.3,73.94003,60.051586,69.98001,0.0,73.43483,0.0,0.431528,73.94003,69.496735,0.0,52.328167,2380.0205,2380.0205,0.3,60.051586,49.83903,72.68111,55.04069,69.496735,176.32138,71.72897,0.7,69.98001,69.98001,152.39749,71.13072,463.53397,0.3,72.51802,73.94003,55.039978,71.87603,2021-08-12 15:59:00
2021-08-12 16:00:00,2914,19324680.0,55.039978,0.3,73.94003,60.351334,69.98001,0.0,73.315125,0.0,0.40497732,73.94003,69.50339,0.0,52.31537,2297.2546,2297.2546,0.3,60.351334,47.58177,72.59552,55.040855,69.50339,166.23892,71.776825,0.7,69.98001,69.98001,144.39644,71.17598,448.73053,0.3,72.43501,73.94003,55.039978,71.791985,2021-08-12 16:13:00
2021-08-12 16:15:00,2932,19325640.0,55.039978,0.3008482,73.94003,60.44592,69.98001,0.0,73.24718,0.0,0.37435776,73.94003,69.50727,0.0,52.31125,2203.1658,2203.1658,0.3,60.44592,44.915092,72.54329,55.040966,69.50727,154.10011,71.84126,0.7,69.98001,69.98001,134.05923,71.24179,430.8958,0.3,72.37668,73.94003,55.039978,71.696014,2021-08-12 16:29:00
2021-08-12 16:30:00,2951,19326480.0,55.04003,0.30276784,73.94003,60.30713,69.98001,0.0,73.25333,0.0,0.3481655,73.94003,69.507576,0.0,52.31707,2124.348,2124.348,0.3,60.30713,42.605244,72.539276,55.040966,69.507576,143.32137,71.90613,0.7,69.98001,69.98001,124.39258,71.31287,415.05005,0.3,72.358765,73.94003,55.04003,71.61203,2021-08-12 16:43:00
2021-08-12 16:45:00,2968,19327440.0,55.04003,0.30582333,73.94003,60.110264,69.98001,0.0,73.24438,0.0,0.3165225,73.94003,69.51011,0.0,52.32608,2037.1415,2037.1415,0.3,60.110264,40.064686,72.52197,55.040966,69.51011,130.73265,71.9671,0.7,69.98001,69.98001,113.09096,71.38582,396.55026,0.3,72.32768,73.94003,55.04003,71.51601,2021-08-12 16:59:00
2021-08-12 17:00:00,2986,19328280.0,55.04003,0.3091114,73.94003,60.0167,69.98001,0.0,73.228836,0.0,0.28886905,73.94003,69.513756,0.0,52.33097,1962.7834,1962.7834,0.3,60.0167,38.028988,72.50159,55.04091,69.513756,120.04487,72.009125,0.7,69.98001,69.98001,103.67934,71.441025,380.8486,0.3,72.29582,73.94003,55.04003,71.43202,2021-08-12 17:13:00
2021-08-12 17:15:00,3004,19329240.0,55.040085,0.31368718,73.94003,60.983517,69.98001,0.0,73.11221,0.0,0.2625,73.94003,69.507065,0.0,52.286476,1849.4011,1849.4011,0.3,60.983517,35.87187,72.33482,55.040527,69.507065,109.00097,71.86005,0.7,69.98001,69.98001,95.64988,71.313255,364.5928,0.3,72.13503,73.94003,55.040085,71.29683,2021-08-12 17:29:00
2021-08-12 17:30:00,3022,19330080.0,55.040253,0.3167389,73.94003,59.408672,69.98001,0.0,73.02108,0.0,0.2625,73.94003,69.5048,0.0,52.35772,1811.0719,1811.0719,0.3,59.408672,35.837303,72.23122,55.040253,69.5048,108.996925,71.73431,0.7,69.98001,69.98001,93.16431,71.20696,364.58017,0.3,72.01396,73.94003,55.040253,71.11907,2021-08-12 17:43:00
2021-08-12 17:45:00,3040,19331040.0,55.040085,0.31987277,73.94003,58.66741,69.98001,0.0,72.832504,0.0,0.2625,73.94003,69.50498,0.0,52.39112,1768.8766,1768.8766,0.3,58.66741,35.836544,72.07576,55.040085,69.50498,108.997246,71.59682,0.7,69.98001,69.98001,92.001465,71.08792,364.5811,0.3,71.84142,73.94003,55.040085,70.895065,2021-08-12 17:59:00
2021-08-12 18:00:00,3058,19331880.0,55.04003,0.32238647,73.94003,58.374203,69.98001,0.0,72.60602,0.0,0.2625,73.94003,69.50514,0.0,52.404358,1732.7264,1732.7264,0.3,58.374203,35.8361,71.91179,55.04003,69.50514,108.99752,71.4803,0.7,69.98001,69.98001,91.541855,70.98454,364.5819,0.3,71.67223,73.94003,55.04003,70.72098,2021-08-12 18:13:00
2021-08-12 18:15:00,3076,19332840.0,55.03981,0.32502657,73.94003,59.672825,69.98001,0.0,72.16052,0.0,0.2625,73.94003,69.50531,0.0,52.34558,1664.6083,1664.6083,0.3,59.672825,35.835636,71.541,55.03981,69.50531,108.99781,71.1678,0.7,69.98001,69.98001,93.57953,70.68962,364.58276,0.3,71.37407,73.94003,55.03981,70.72345,2021-08-12 18:29:00
2021-08-12 18:30:00,3095,19333680.0,55.039867,0.32713363,73.94003,60.767467,69.98001,0.0,71.785614,0.0,0.2625,73.94003,69.50552,0.0,52.295757,1591.1871,1591.1871,0.3,60.767467,35.835365,71.23184,55.039867,69.50552,108.9982,70.912415,0.7,69.98001,69.98001,95.29594,70.45083,364.58386,0.3,71.17412,73.94003,55.039867,70.95296,2021-08-12 18:43:00
2021-08-12 18:45:00,3113,19334640.0,55.040085,0.32931894,73.94003,60.828712,69.98001,0.0,71.328476,0.0,0.2625,73.94003,69.505875,0.0,52.291912,1507.7394,1507.7394,0.3,60.828712,35.83521,70.87424,55.040085,69.505875,108.99882,70.63837,0.7,69.98001,69.98001,95.39103,70.19205,364.5857,0.3,70.94725,73.94003,55.040085,71.22575,2021-08-12 18:59:00
2021-08-12 19:00:00,3130,19335480.0,55.04036,0.3310547,73.94003,58.125397,69.98001,0.0,70.90462,0.0,0.2625,73.94003,69.50612,0.0015181033,52.414684,1480.5342,1480.5342,0.3,58.125397,35.835068,70.554596,55.040306,69.50612,108.999245,70.41112,0.7,69.98001,69.98001,91.15056,69.974686,364.58698,0.3,70.70324,73.94003,55.04036,71.26201,2021-08-12 19:13:00
2021-08-12 19:15:00,3148,19336440.0,55.040142,0.3328961,73.94003,57.138596,69.98001,0.0,70.454124,0.0,0.2625,73.94003,69.50602,0.021331234,52.45929,1449.6375,1449.6375,0.3,57.138596,35.834568,70.20968,55.040085,69.50602,108.999084,70.166336,0.7,69.98001,69.98001,89.60406,69.742645,364.58646,0.3,70.3497,73.94003,55.040142,70.8687,2021-08-12 19:29:00
2021-08-12 19:30:00,3166,19337280.0,55.04003,0.3344398,73.94003,56.919678,69.98001,0.0011644429,70.09894,0.0,0.2625,73.94003,69.505615,0.04735567,52.46945,1420.6948,1420.6948,0.3,56.919678,35.833775,69.94112,55.04003,69.505615,108.99835,69.97995,0.7,69.98001,69.98001,89.26102,69.57561,364.58435,0.3,69.99419,73.94003,55.04003,70.18688,2021-08-12 19:43:00
2021-08-12 19:45:00,3184,19338240.0,56.99884,0.33610436,73.94003,54.585735,69.98001,0.019249246,69.66734,0.026958732,0.2625,73.94003,69.50528,0.08389031,52.57514,1425.491,1425.491,0.3,98.09723,35.833,69.63982,55.040253,69.50528,108.99777,69.77254,0.7,69.98001,69.98001,85.59978,69.43794,364.58264,0.3,69.536766,73.94003,55.040306,69.15604,2021-08-12 19:59:00
2021-08-12 20:00:00,3202,19339080.0,58.757805,0.3374387,73.94003,54.050354,69.98001,0.04465154,69.287155,0.07453884,0.2625,73.94003,69.505226,0.11687723,52.599586,1431.9025,1431.9025,0.3,136.53983,35.8326,69.39482,56.524612,69.505226,108.99769,69.59346,0.7,69.98001,69.98001,136.81847,69.38131,364.58237,0.3,69.12599,73.94003,55.040085,68.146225,2021-08-12 20:13:00
2021-08-12 20:15:00,3220,19340040.0,60.560772,0.33882707,73.94003,93.97693,69.98001,0.08034293,69.04364,0.13634059,0.2625,73.94003,69.50533,0.15137497,52.577225,1428.5017,1428.5017,0.3,176.95766,35.832355,69.240906,59.764046,69.50533,108.997856,69.44443,0.7,69.98001,69.98001,250.14334,69.392136,364.58286,0.3,68.69164,73.94003,56.813004,66.708725,2021-08-12 20:29:00
2021-08-12 20:30:00,3238,19340880.0,61.906105,0.33991542,73.94003,132.15623,69.98001,0.112922624,68.98767,0.18990745,0.2625,73.94003,69.505615,0.17718281,52.550858,1417.1622,1417.1622,0.3,207.29794,35.832382,69.21207,62.571983,69.505615,108.99836,69.388336,0.7,69.98001,69.98001,348.4087,69.45085,364.58435,0.3,68.319916,73.94003,58.511765,65.12784,2021-08-12 20:43:00
2021-08-12 20:45:00,3256,19341840.0,63.227703,0.34098822,73.94003,175.49535,69.98001,0.14984842,69.006516,0.24843404,0.2625,73.94003,69.50622,0.20246655,52.526802,1400.4861,1400.4861,0.3,237.08331,35.832756,69.23404,65.644585,69.50622,108.99942,69.37378,0.7,69.98001,69.98001,455.92892,69.52727,364.58746,0.3,67.95836,73.94003,60.44481,63.443092,2021-08-12 20:59:00
2021-08-12 21:00:00,3274,19342680.0,64.18423,0.3418147,73.94003,210.65973,69.98001,0.17984791,69.070946,0.2939239,0.2625,73.94003,69.50653,0.2206165,52.520977,1391.6761,1391.6761,0.3,258.4123,35.832935,69.28667,68.04153,69.50653,108.999985,69.393234,0.7,69.98001,69.98001,539.4823,69.59323,364.58908,0.3,67.781265,73.94003,62.02569,62.492775,2021-08-12 21:13:00
2021-08-12 21:15:00,3292,19343640.0,65.52066,1.0,73.94003,249.7412,69.98001,0.21604483,69.14516,0.34085393,0.2625,73.94003,69.50079,0.24262147,52.86326,1367.7292,1367.7292,0.3,280.5195,35.862453,69.316765,70.63112,69.50079,108.98984,69.3717,0.0,69.98001,69.98001,617.655,69.59714,364.55936,0.3,61.998993,73.94003,64.12886,61.99729,2021-08-12 21:29:00
2021-08-12 21:30:00,3310,19344480.0,66.326614,1.0,73.94003,286.68665,69.98001,0.24583307,69.27792,0.3734878,0.2625,73.94003,69.500824,0.26024556,52.623093,1351.1039,1351.1039,0.3,303.6269,35.863064,69.39389,72.28225,69.500824,108.98989,69.39504,0.0,69.98001,69.98001,683.1148,69.625534,364.55954,0.3,61.611557,73.94003,65.5596,61.610023,2021-08-12 21:43:00
2021-08-12 21:45:00,3328,19345440.0,67.22673,1.0,73.94003,324.36584,69.98001,0.27671075,69.43877,0.40216362,0.2625,73.94003,69.5008,0.2784262,52.48758,1306.8904,1306.8904,0.3,326.53778,35.86305,69.49584,73.77579,69.5008,108.98984,69.44624,0.0,69.98001,69.98001,739.59686,69.66476,364.5594,0.3,61.198418,73.94003,67.12664,61.19699,2021-08-12 21:59:00
2021-08-12 22:00:00,3346,19346280.0,67.93161,1.0,73.94003,351.98776,69.98001,0.29980654,69.56627,0.419836,0.2625,73.94003,69.50076,0.2919941,52.452095,1268.6136,1268.6136,0.3,342.9554,35.863026,69.58291,74.71089,69.50076,108.98978,69.50348,0.0,69.98001,69.98001,773.3608,69.69948,364.5592,0.3,60.8507,73.94003,68.337494,60.849327,2021-08-12 22:13:00
