,time,AHU: MAT,AHU: RAT,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,Outdoor Air Temperature,AHU: Supply Air Temperature,AHU: Outdoor Air Damper Position,AHU: Return Air Damper Position,VAV: Core Zone Room Air Temperature,VAV Core Zone Cooling SP,VAV: Core Zone Reheat Control Signal,VAV: Core Zone Damper Control Signal,VAV: North Zone Room Air Temperature,VAV North Zone Cooling SP,VAV: North Zone Reheat Control Signal,VAV: North Zone Damper Control Signal,VAV: South Zone Room Air Temperature,VAV South Zone Cooling SP,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV:Core zone Q,AHU: Supply Fan Power,AHU: Supply Fan Airflow Rate,VAV:North zone Q,VAV:South zone Q,faulty
2587,19310640.0,72.52246,72.73917,57.218513,55.155556,55.156487,69.472565,69.472565,171.20016,71.71805,55.156048,0.31098643,0.7,69.86191,296.45,0.037665572,0.3,69.77995,296.45,0.02732893,0.3,74.65816,296.45,0.0,0.42545742,2243.862,2243.862,45.682365,95.907394,455.93137,0.0,0.0,0
2588,19310700.0,72.3006,72.45276,57.64599,55.168625,55.16786,69.487236,69.487236,170.31204,71.74584,55.16819,0.3106617,0.7,69.73628,296.45,0.04532773,0.3,69.649536,296.45,0.03556415,0.3,74.24089,296.45,0.0,0.40973374,2236.2454,2236.2454,55.340878,95.98429,454.6708,0.0,0.0,0
2590,19310760.0,72.08746,72.17354,57.908398,55.087875,55.086723,69.51633,69.51633,165.00514,71.77303,55.08722,0.31061712,0.7,69.64498,296.45,0.051478807,0.3,69.53517,296.45,0.043357544,0.3,73.917564,296.45,0.0,0.39684495,2195.6323,2195.6323,62.889835,94.50802,446.95425,0.0,0.0,0
2592,19310880.0,72.47044,72.64354,57.721138,55.11787,55.11891,69.4696,69.4696,171.50053,71.82533,55.11842,0.3105279,0.7,69.75363,296.45,0.04746451,0.3,69.59197,296.45,0.043259922,0.3,74.5974,296.45,0.0,0.426591,2237.228,2237.228,57.58874,95.94883,456.36417,0.0,0.0,0
2595,19311000.0,72.09175,72.15135,58.308792,60.41427,55.064255,69.51296,69.51296,165.76447,71.87493,55.06475,0.31043866,0.7,69.5867,296.45,0.05911148,0.3,69.55412,296.45,0.04865164,0.3,73.88806,296.45,0.0,0.39901826,2195.531,2195.531,72.194,94.7452,448.06067,117.9032,0.0,0
2596,19311120.0,72.522415,72.68347,58.075005,58.945343,55.109573,69.466385,69.466385,172.60008,71.92195,55.10908,0.3104476,0.7,69.72035,296.45,0.05404273,0.3,69.80357,296.45,0.036938056,0.3,74.58943,296.45,0.0,0.42954966,2243.291,2243.291,65.597946,96.348236,457.97122,84.263794,0.0,0
2598,19311240.0,72.14514,72.19475,58.60257,58.638496,55.06118,69.51074,69.51074,167.01549,71.96639,55.061676,0.3104565,0.7,69.577965,296.45,0.06447753,0.3,69.72458,296.45,0.042942658,0.3,73.88724,296.45,0.0,0.40224525,2203.38,2203.38,78.735146,95.24389,449.89337,79.164986,0.0,0
2600,19311300.0,72.35723,72.454735,58.391907,58.174103,55.03679,69.494965,69.494965,168.24977,71.987656,55.036514,0.31046098,0.7,69.664536,296.45,0.060986854,0.3,69.81247,296.45,0.03883621,0.3,74.28874,296.45,0.0,0.41911936,2210.2175,2210.2175,74.172356,95.2932,451.6596,69.06297,0.0,0
2602,19311360.0,72.56558,72.71527,58.33143,57.8917,55.108917,69.46438,69.46438,174.00507,72.008194,55.108368,0.31029043,0.7,69.72463,296.45,0.05869873,0.3,69.8775,296.45,0.035717543,0.3,74.597946,296.45,0.0,0.4331819,2251.5105,2251.5105,71.26965,96.92978,460.0309,61.286537,0.0,0
2605,19311480.0,72.178925,72.215836,58.82334,58.052868,55.06151,69.50955,69.50955,168.45813,72.04747,55.062004,0.30994925,0.7,69.59302,296.45,0.06846351,0.3,69.74468,296.45,0.04438433,0.3,73.89504,296.45,0.0,0.405893,2211.3608,2211.3608,83.59881,95.86586,452.0108,66.40062,0.0,0
2606,19311600.0,72.59888,72.73681,58.526817,57.585182,55.111004,69.46315,69.46315,175.5253,72.08422,55.11051,0.3096081,0.7,69.745895,296.45,0.0622035,0.3,69.87657,296.45,0.038266864,0.3,74.60998,296.45,0.0,0.43706056,2260.2578,2260.2578,75.53391,97.5932,462.26233,54.578823,0.0,0
2608,19311720.0,72.2077,72.2332,58.997692,57.92482,55.064255,69.508896,69.508896,169.97441,72.11844,55.06475,0.30900645,0.7,69.618286,296.45,0.07157309,0.3,69.73436,296.45,0.047505107,0.3,73.904106,296.45,0.0,0.40970498,2220.0747,2220.0747,87.38896,96.54199,454.2381,63.583263,0.0,0
2610,19311840.0,72.62958,72.75741,58.68145,57.56079,55.115013,69.4623,69.4623,177.08598,72.15014,55.114464,0.30840477,0.7,69.77429,296.45,0.06494005,0.3,69.8663,296.45,0.041462783,0.3,74.62135,296.45,0.0,0.44102514,2269.7705,2269.7705,78.85758,98.29165,464.5543,53.996704,0.0,0
2612,19311900.0,72.42798,72.50072,58.98802,57.82199,55.13951,69.47795,69.47795,176.57584,72.165085,55.139843,0.30810395,0.7,69.696396,296.45,0.0701816,0.3,69.78769,296.45,0.04640303,0.3,74.22002,296.45,0.0,0.42587617,2266.617,2266.617,85.54114,98.579414,463.85242,59.67552,0.0,0
2614,19311960.0,72.23485,72.25127,59.138702,57.961075,55.06849,69.5085,69.5085,171.51395,72.17941,55.06904,0.30796063,0.7,69.64729,296.45,0.07405864,0.3,69.727325,296.45,0.050584115,0.3,73.91174,296.45,0.0,0.41356903,2229.5576,2229.5576,90.41234,97.24054,456.5003,64.318146,0.0,0
2616,19312080.0,72.65831,72.7785,58.8062,57.63105,55.1204,69.46164,69.46164,178.65482,72.20622,55.11985,0.30767405,0.7,69.80495,296.45,0.06711517,0.3,69.86377,296.45,0.044329613,0.3,74.63046,296.45,0.0,0.44499722,2280.0762,2280.0762,81.49142,99.00318,466.85883,55.446404,0.0,0
2618,19312200.0,72.26039,72.26989,59.25406,58.04655,55.073868,69.50821,69.50821,173.05276,72.23056,55.074417,0.30738744,0.7,69.677,296.45,0.07606381,0.3,69.7298,296.45,0.053174917,0.3,73.91713,296.45,0.0,0.41742402,2239.8083,2239.8083,92.844315,97.945625,458.7618,66.0976,0.0,0
2621,19312320.0,72.68468,72.799545,58.908646,57.722946,55.126385,69.461105,69.461105,180.20892,72.25253,55.125835,0.30731907,0.7,69.835045,296.45,0.068877384,0.3,69.870255,296.45,0.046660133,0.3,74.636734,296.45,0.0,0.44892117,2290.988,2290.988,83.61715,99.7149,469.14206,57.34965,0.0,0
2622,19312440.0,72.28302,72.28747,59.34909,58.137463,55.07953,69.50805,69.50805,174.56187,72.27214,55.080025,0.3072507,0.7,69.70546,296.45,0.07769779,0.3,69.7399,296.45,0.055243038,0.3,73.91882,296.45,0.0,0.42118376,2250.5137,2250.5137,94.82101,98.64394,460.97998,67.98611,0.0,0
2624,19312500.0,72.498184,72.55438,59.096077,57.910652,55.05706,69.491974,69.491974,175.84741,72.28104,55.056732,0.30721655,0.7,69.797966,296.45,0.073395155,0.3,69.82016,296.45,0.051520098,0.3,74.32686,296.45,0.0,0.43842122,2258.8455,2258.8455,89.27108,98.7079,462.82068,63.020195,0.0,0
2626,19312560.0,72.70648,72.8174,58.993515,57.809795,55.131878,69.46079,69.46079,181.69499,72.28939,55.13127,0.3070164,0.7,69.862946,296.45,0.070331015,0.3,69.88316,296.45,0.04849114,0.3,74.63728,296.45,0.0,0.45264295,2301.9656,2301.9656,85.372,100.40584,471.326,59.148895,0.0,0
2629,19312680.0,72.30054,72.30109,59.426872,58.217995,55.08365,69.50812,69.50812,175.97575,72.304276,55.084198,0.30661613,0.7,69.73172,296.45,0.07904431,0.3,69.754684,296.45,0.056866568,0.3,73.91449,296.45,0.0,0.4246926,2260.8936,2260.8936,96.45081,99.30885,463.0589,69.675385,0.0,0
2630,19312800.0,72.72225,72.82976,59.061028,57.882797,55.13523,69.46077,69.46077,183.05225,72.3168,55.134624,0.30621585,0.7,69.88888,296.45,0.07150326,0.3,69.89937,296.45,0.04991718,0.3,74.6303,296.45,0.0,0.4560151,2312.2502,2312.2502,86.78654,101.04901,473.32132,60.688053,0.0,0
2632,19312920.0,72.31203,72.309555,59.488564,58.28413,55.08557,69.50837,69.50837,177.24916,72.32707,55.08612,0.3055786,0.7,69.75583,296.45,0.08013208,0.3,69.771484,296.45,0.058137745,0.3,73.903336,296.45,0.0,0.42784512,2270.4316,2270.4316,97.77248,99.91716,464.9318,71.0945,0.0,0
2634,19313040.0,72.73143,72.83596,59.112885,57.94097,55.13616,69.46099,69.46099,184.24507,72.3351,55.13556,0.30494133,0.7,69.91272,296.45,0.072428934,0.3,69.91678,296.45,0.0510276,0.3,74.615746,296.45,0.0,0.45895758,2321.4294,2321.4294,87.90961,101.62511,475.07565,61.95201,0.0,0
2637,19313100.0,72.518616,72.5686,59.400284,58.201458,55.15863,69.47736,69.47736,183.5909,72.33828,55.15901,0.30462268,0.7,69.8312,296.45,0.07736682,0.3,69.843834,296.45,0.055456538,0.3,74.20321,296.45,0.0,0.44331738,2317.1714,2317.1714,94.23074,101.87562,474.1642,67.65496,0.0,0
2639,19313160.0,72.317245,72.31246,59.535748,58.33615,55.085186,69.508766,69.508766,178.35368,72.340866,55.085735,0.30447528,0.7,69.7778,296.45,0.08099255,0.3,69.78868,296.45,0.05913296,0.3,73.88582,296.45,0.0,0.43057615,2278.8145,2278.8145,98.8254,100.453,466.5568,72.253,0.0,0
2640,19313280.0,72.73351,72.8358,59.153206,57.98591,55.135063,69.461395,69.461395,185.25183,72.344376,55.13446,0.30418047,0.7,69.93381,296.45,0.07317633,0.3,69.93404,296.45,0.051891662,0.3,74.59421,296.45,0.0,0.4614187,2329.3726,2329.3726,88.82373,102.12072,476.557,62.967678,0.0,0
2642,19313400.0,72.31625,72.30994,59.572002,58.375977,55.0831,69.50925,69.50925,179.27344,72.345695,55.083702,0.30388567,0.7,69.79726,296.45,0.08168082,0.3,69.80527,296.45,0.05990819,0.3,73.86247,296.45,0.0,0.4328419,2286.0208,2286.0208,99.67394,100.90575,467.91046,73.17917,0.0,0
2644,19313520.0,72.73044,72.83168,59.183086,58.019577,55.132484,69.46178,69.46178,186.0941,72.34482,55.131878,0.30382457,0.7,69.95265,296.45,0.073758334,0.3,69.9504,296.45,0.052558914,0.3,74.56938,296.45,0.0,0.46349248,2336.1733,2336.1733,89.54112,102.537704,477.79645,63.768654,0.0,0
2646,19313640.0,72.31235,72.305984,59.59892,58.405746,55.080242,69.50951,69.50951,180.07585,72.3418,55.08079,0.30376348,0.7,69.81456,296.45,0.08221115,0.3,69.82076,296.45,0.060503323,0.3,73.83929,296.45,0.0,0.43484932,2292.4304,2292.4304,100.33259,101.2961,469.09094,73.90202,0.0,0
2649,19313700.0,72.5234,72.57009,59.327065,58.16262,55.05629,69.49331,69.49331,181.18506,72.33949,55.05596,0.30373293,0.7,69.905685,296.45,0.07758376,0.3,69.9019,296.45,0.05642908,0.3,74.24111,296.45,0.0,0.4516082,2300.0583,2300.0583,94.3861,101.27318,470.67194,68.60308,0.0,0
2650,19313760.0,72.72374,72.82536,59.204178,58.04397,55.12902,69.4621,69.4621,186.81915,72.33663,55.128418,0.30354515,0.7,69.969406,296.45,0.07419332,0.3,69.96551,296.45,0.053063083,0.3,74.54335,296.45,0.0,0.46524867,2342.0715,2342.0715,90.082756,102.89758,478.86337,64.38273,0.0,0
2652,19313880.0,72.30461,72.2995,59.616882,58.42624,55.07579,69.50981,69.50981,180.74641,72.32938,55.076397,0.3031696,0.7,69.82999,296.45,0.08260275,0.3,69.83499,296.45,0.06094788,0.3,73.81441,296.45,0.0,0.436514,2297.6511,2297.6511,100.8277,101.62652,470.0777,74.451836,0.0,0
2654,19314000.0,72.71297,72.815796,59.21753,58.059517,55.12364,69.46255,69.46255,187.39606,72.31999,55.12303,0.30279407,0.7,69.984024,296.45,0.074518025,0.3,69.97919,296.45,0.053433713,0.3,74.515,296.45,0.0,0.46662542,2346.535,2346.535,90.49621,103.19162,479.71286,64.84351,0.0,0
2657,19314120.0,72.4093,72.43793,59.179077,57.98909,55.098587,69.50137,69.50137,183.07755,72.30367,55.09903,0.30219823,0.7,69.989624,296.45,0.074201226,0.3,69.99457,296.45,0.05254877,0.3,73.92372,296.45,0.0,0.44378483,2319.7087,2319.7087,90.344826,102.45443,473.47992,63.986855,0.0,0
2658,19314240.0,72.86661,73.02147,58.528633,57.36018,55.174942,69.45218,69.45218,191.09769,72.27615,55.174286,0.3016024,0.7,70.209015,296.45,0.061046302,0.3,70.20803,296.45,0.039736148,0.3,74.673035,296.45,0.0,0.47663617,2383.8467,2383.8467,73.94435,104.623184,485.12436,48.054123,0.0,0
2660,19314300.0,72.66716,72.776794,58.66442,57.458565,55.203896,69.468994,69.468994,190.7812,72.25841,55.204224,0.30130446,0.7,70.158646,296.45,0.063098095,0.3,70.17013,296.45,0.041071948,0.3,74.2794,296.45,0.0,0.46195436,2383.5457,2383.5457,76.73274,105.059525,484.7107,49.994427,0.0,0
2662,19314360.0,72.479126,72.543335,58.655525,57.440163,55.137207,69.50087,69.50087,185.9011,72.23819,55.137756,0.30106863,0.7,70.13113,296.45,0.064022586,0.3,70.14392,296.45,0.041874643,0.3,73.97689,296.45,0.0,0.4500528,2349.1616,2349.1616,77.98115,103.79751,477.6297,51.052006,0.0,0
2664,19314480.0,72.89513,73.0797,58.064293,56.862774,55.19571,69.45476,69.45476,193.11847,72.190674,55.19505,0.30059698,0.7,70.30998,296.45,0.05222606,0.3,70.318054,296.45,0.030290423,0.3,74.684296,296.45,0.0,0.48135677,2406.2593,2406.2593,63.247623,105.70128,488.103,36.620525,0.0,0
2666,19314600.0,72.47506,72.5652,58.27693,57.02334,55.146435,69.50405,69.50405,187.43314,72.13443,55.146984,0.30012533,0.7,70.189514,296.45,0.05698463,0.3,70.2116,296.45,0.034128707,0.3,73.96096,296.45,0.0,0.45364058,2366.1946,2366.1946,69.44103,104.65167,479.89154,41.661785,0.0,0
2668,19314720.0,72.870346,73.07991,57.727013,56.48726,55.19752,69.45751,69.45751,194.29318,72.07027,55.19686,0.3000752,0.7,70.34657,296.45,0.04605298,0.3,70.36266,296.45,0.02341381,0.3,74.65129,296.45,0.0,0.48410589,2419.8713,2419.8713,55.7672,106.376366,489.83823,28.29214,0.0,0
2670,19314840.0,72.4359,72.55119,57.986565,56.694794,55.14325,69.506226,69.506226,188.3781,71.99908,55.143852,0.30002508,0.7,70.205444,296.45,0.05176319,0.3,70.23451,296.45,0.028211128,0.3,73.91992,296.45,0.0,0.4558603,2377.0498,2377.0498,63.105682,105.18827,481.28723,34.479115,0.0,0
2673,19314900.0,72.6331,72.80696,57.645607,56.37498,55.11946,69.490585,69.490585,189.42068,71.96106,55.11908,0.3,0.7,70.292786,296.45,0.04590364,0.3,70.312836,296.45,0.02276499,0.3,74.30522,296.45,0.0,0.47213936,2385.6301,2385.6301,55.65722,105.151764,482.77197,27.510107,0.0,0
2674,19314960.0,72.81289,73.04662,57.464767,56.187332,55.188843,69.460106,69.460106,194.8597,71.92168,55.18824,0.3,0.7,70.350464,296.45,0.04142844,0.3,70.37244,296.45,0.018106855,0.3,74.59114,296.45,0.0,0.4852631,2427.3142,2427.3142,50.17038,106.74838,490.67877,21.861584,0.0,0
2676,19315080.0,72.37014,72.51016,57.74833,56.421013,55.130173,69.50852,69.50852,188.67241,71.83884,55.13078,0.3,0.7,70.200226,296.45,0.04765354,0.3,70.23363,296.45,0.023464933,0.3,73.85577,296.45,0.0,0.45650628,2381.7332,2381.7332,58.131153,105.41328,481.72675,28.718039,0.0,0
2678,19315200.0,72.742355,73.0024,57.247353,55.937176,55.174118,69.461685,69.461685,195.02136,71.751495,55.17357,0.3,0.7,70.339096,296.45,0.0377234,0.3,70.36398,296.45,0.013816155,0.3,74.527855,296.45,0.0,0.48559645,2430.4377,2430.4377,45.69443,106.88549,490.92117,16.660583,0.0,0
2680,19315320.0,72.30115,72.46973,57.546673,56.18898,55.115562,69.5093,69.5093,188.80801,71.66048,55.116222,0.3,0.7,70.185455,296.45,0.04423627,0.3,70.22061,296.45,0.019507969,0.3,73.80056,296.45,0.0,0.45684665,2384.1833,2384.1833,53.994907,105.508095,481.9284,23.910086,0.0,0
2683,19315440.0,72.67128,72.961426,57.06124,55.72459,55.15962,69.462296,69.462296,195.09677,71.56654,55.15907,0.3,0.7,70.32141,296.45,0.034586176,0.3,70.34673,296.45,0.010209072,0.3,74.475006,296.45,0.0,0.4857378,2432.0215,2432.0215,41.904003,106.94598,491.03384,12.284337,0.0,0
2684,19315500.0,72.4415,72.686325,57.292397,55.918007,55.176315,69.478745,69.478745,194.175,71.51875,55.176758,0.3,0.7,70.23028,296.45,0.038564533,0.3,70.26626,296.45,0.013475981,0.3,74.065765,296.45,0.0,0.46985266,2424.809,2424.809,47.07309,107.07521,489.72916,16.59622,0.0,0
2686,19315560.0,72.23215,72.43233,57.370285,55.987988,55.101448,69.50965,69.50965,188.85518,71.47058,55.10205,0.3,0.7,70.16711,296.45,0.04127032,0.3,70.20204,296.45,0.016107097,0.3,73.75359,296.45,0.0,0.4569574,2385.2397,2385.2397,50.40403,105.545296,481.9988,19.774254,0.0,0
2688,19315680.0,72.60124,72.9238,56.89914,55.53936,55.14561,69.4627,69.4627,195.08572,71.37346,55.145004,0.3,0.7,70.301025,296.45,0.03187892,0.3,70.32564,296.45,0.007093521,0.3,74.429855,296.45,0.0,0.48567054,2432.2961,2432.2961,38.63331,106.956604,491.01883,8.501956,0.0,0
2691,19315800.0,72.16173,72.39436,57.214005,55.08925,55.087822,69.50993,69.50993,188.8133,71.275955,55.088425,0.3,0.7,70.147606,296.45,0.038661905,0.3,70.16321,296.45,0.014169595,0.3,73.712944,296.45,0.0,0.45684105,2384.888,2384.888,47.2454,105.5366,481.9381,0.0,0.0,0
2692,19315920.0,72.52774,72.88226,56.75379,55.130505,55.131935,69.46306,69.46306,194.99338,71.17895,55.13133,0.3,0.7,70.28054,296.45,0.029470721,0.3,70.267746,296.45,0.0065915803,0.3,74.390686,296.45,0.0,0.48539463,2431.0115,2431.0115,35.724495,106.92594,490.88416,0.0,0.0,0
2694,19316040.0,72.0918,72.35652,57.07267,55.07601,55.07453,69.510216,69.510216,188.6881,71.08325,55.075188,0.3,0.7,70.12854,296.45,0.036319584,0.3,70.111626,296.45,0.013741298,0.3,73.67751,296.45,0.0,0.4565147,2383.2454,2383.2454,44.40878,105.48708,481.75488,0.0,0.0,0
2696,19316100.0,72.28433,72.60898,56.76763,55.049812,55.050636,69.49406,69.49406,189.57451,71.03618,55.050304,0.3,0.7,70.20897,296.45,0.031142319,0.3,70.17496,296.45,0.009614296,0.3,74.06583,296.45,0.0,0.47225824,2389.764,2389.764,37.772797,105.35698,483.0085,0.0,0.0,0
2698,19316160.0,72.46045,72.847,56.622448,55.117813,55.119244,69.463394,69.463394,194.82419,70.98971,55.118637,0.3,0.7,70.26099,296.45,0.027302183,0.3,70.227036,296.45,0.0058995425,0.3,74.3568,296.45,0.0,0.4849423,2428.9753,2428.9753,33.10286,106.85619,490.6364,0.0,0.0,0
2700,19316280.0,72.02951,72.32597,56.94468,55.064095,55.062664,69.51046,69.51046,188.4928,70.899124,55.06327,0.3,0.7,70.11064,296.45,0.03419781,0.3,70.08306,296.45,0.012632942,0.3,73.64664,296.45,0.0,0.45600858,2381.125,2381.125,41.837433,105.402374,481.46854,0.0,0.0,0
2702,19316400.0,72.40063,72.81799,56.50319,55.106445,55.10782,69.4637,69.4637,194.59076,70.81244,55.10727,0.3,0.7,70.24275,296.45,0.02533136,0.3,70.204956,296.45,0.004618547,0.3,74.327354,296.45,0.0,0.48432794,2426.5095,2426.5095,30.719032,106.754,490.29416,0.0,0.0,0
2704,19316520.0,71.97441,72.30043,56.82811,55.053383,55.051952,69.51072,69.51072,188.23111,70.73038,55.05256,0.3,0.7,70.09405,296.45,0.032264933,0.3,70.06894,296.45,0.011042716,0.3,73.619446,296.45,0.0,0.45533243,2378.5774,2378.5774,39.49334,105.28549,481.08456,0.0,0.0,0
2707,19316640.0,72.34817,72.793335,56.39448,55.096115,55.097546,69.46403,69.46403,194.29248,70.6538,55.09694,0.3,0.7,70.22594,296.45,0.023535095,0.3,70.19473,296.45,0.002898735,0.3,74.30121,296.45,0.0,0.4835503,2423.6528,2423.6528,28.544903,106.620285,489.85663,0.0,0.0,0
2708,19316700.0,72.12668,72.52554,56.63475,55.116333,55.1154,69.48037,69.48037,193.27936,70.617874,55.115784,0.3,0.7,70.13876,296.45,0.027639056,0.3,70.123215,296.45,0.006214636,0.3,73.89944,296.45,0.0,0.46750516,2415.5757,2415.5757,33.86241,106.7003,488.41733,0.0,0.0,0
2710,19316760.0,71.92668,72.27846,56.721382,55.043602,55.04223,69.51101,69.51101,187.90292,70.5836,55.042778,0.3,0.7,70.07889,296.45,0.03049563,0.3,70.06389,296.45,0.009092679,0.3,73.59506,296.45,0.0,0.4544863,2375.6628,2375.6628,37.345303,105.13695,480.60297,0.0,0.0,0
2712,19316880.0,72.303345,72.77164,56.294838,55.086723,55.088097,69.46438,69.46438,193.92668,70.52059,55.087494,0.3,0.7,70.21062,296.45,0.021888353,0.3,70.192154,296.45,0.00084252167,0.3,74.27748,296.45,0.0,0.4826014,2420.4595,2420.4595,26.55043,106.454414,489.31992,0.0,0.0,0
2714,19317000.0,71.892624,72.2661,56.624096,55.03586,55.034485,69.51066,69.51066,187.62595,70.465546,55.035034,0.3,0.7,70.06526,296.45,0.028863663,0.3,70.064606,296.45,0.006857226,0.3,73.58358,296.45,0.0,0.4539363,2373.3174,2373.3174,35.36075,104.991455,480.1947,0.0,0.0,0
2716,19317120.0,72.277695,72.76581,56.206123,55.081833,55.083263,69.4636,69.4636,193.79967,70.4194,55.082657,0.3,0.7,70.196884,296.45,0.020361675,0.3,70.19446,296.45,0.0,0.3,74.27462,296.45,0.0,0.48236582,2419.3367,2419.3367,24.69715,106.365776,489.13086,0.0,0.0,0
2718,19317240.0,71.870316,72.25957,56.53637,55.032066,55.030693,69.51037,69.51037,187.50502,70.382935,55.031296,0.3,0.7,70.05324,296.45,0.02733743,0.3,70.06933,296.45,0.00440895,0.3,73.577484,296.45,0.0,0.45355028,2372.4941,2372.4941,33.499226,104.92379,480.01608,0.0,0.0,0
2720,19317300.0,72.07318,72.51659,56.25067,55.008007,55.00883,69.4942,69.4942,188.39575,70.36859,55.008446,0.3,0.7,70.13272,296.45,0.02249272,0.3,70.14074,296.45,0.0,0.3,73.97195,296.45,0.0,0.46928254,2379.1973,2379.1973,27.265934,104.79559,481.27603,0.0,0.0,0
2723,19317360.0,72.25957,72.75933,56.12345,55.07777,55.0792,69.46359,69.46359,193.64401,70.35695,55.078594,0.3,0.7,70.18474,296.45,0.018931793,0.3,70.20018,296.45,0.0,0.3,74.26901,296.45,0.0,0.48196673,2418.413,2418.413,22.960201,106.29022,488.90204,0.0,0.0,0
2724,19317480.0,71.855545,72.25149,56.453476,55.02784,55.02641,69.51065,69.51065,187.29294,70.34239,55.027016,0.3,0.7,70.04257,296.45,0.025907476,0.3,70.07652,296.45,0.0020078444,0.3,73.56831,296.45,0.0,0.45296773,2371.4324,2371.4324,31.755972,104.83103,479.7051,0.0,0.0,0
2726,19317600.0,72.24869,72.74999,56.04528,55.07321,55.07464,69.46398,69.46398,193.38289,70.34003,55.074036,0.3,0.7,70.17392,296.45,0.017592475,0.3,70.20787,296.45,0.0,0.3,74.258575,296.45,0.0,0.48127788,2417.1855,2417.1855,21.333614,106.17619,488.5193,0.0,0.0,0
2728,19317720.0,71.86922,72.26687,56.301155,55.02784,55.02652,69.50957,69.50957,187.28989,70.349976,55.02707,0.3,0.7,70.05736,296.45,0.02312964,0.3,70.111626,296.45,0.0,0.3,73.579346,296.45,0.0,0.4531639,2373.2393,2373.2393,28.334114,104.79242,479.69745,0.0,0.0,0
2731,19317840.0,72.27588,72.776306,55.85566,55.07744,55.07887,69.46266,69.46266,193.57202,70.3714,55.078262,0.3,0.7,70.19963,296.45,0.014055642,0.3,70.25912,296.45,0.0,0.3,74.27654,296.45,0.0,0.48184213,2421.3845,2421.3845,17.017168,106.222404,488.79343,0.0,0.0,0
2732,19317900.0,72.07202,72.51747,56.074394,55.10013,55.09925,69.47909,69.47909,192.6301,70.38612,55.099632,0.3,0.7,70.1219,296.45,0.017712072,0.3,70.20073,296.45,0.0,0.3,73.87999,296.45,0.0,0.46595037,2414.7017,2414.7017,21.778204,106.33954,487.45905,0.0,0.0,0
2734,19317960.0,71.88899,72.278015,56.13839,55.02943,55.028057,69.50984,69.50984,187.3068,70.403366,55.028664,0.3,0.7,70.07054,296.45,0.020143671,0.3,70.15381,296.45,0.0,0.3,73.57951,296.45,0.0,0.45304492,2376.0483,2376.0483,24.70797,104.81,479.72314,0.0,0.0,0
2736,19318080.0,72.29335,72.77899,55.70652,55.07524,55.07667,69.46355,69.46355,193.41684,70.44506,55.076065,0.3,0.7,70.20589,296.45,0.0113828285,0.3,70.297134,296.45,0.0,0.3,74.26842,296.45,0.0,0.48135942,2422.6912,2422.6912,13.772637,106.17721,488.56793,0.0,0.0,0
2738,19318200.0,71.9064,72.27593,56.003754,55.02487,55.0235,69.51074,69.51074,187.0487,70.495544,55.0241,0.3,0.7,70.070755,296.45,0.017782908,0.3,70.18622,296.45,0.0,0.3,73.5671,296.45,0.0,0.4523307,2376.3318,2376.3318,21.834503,104.71487,479.34634,0.0,0.0,0
2740,19318320.0,72.31038,72.77169,55.5832,55.06865,55.070023,69.46454,69.46454,193.05183,70.5541,55.069473,0.3,0.7,70.20204,296.45,0.00926292,0.3,70.32652,296.45,0.0,0.3,74.251114,296.45,0.0,0.48036283,2421.9207,2421.9207,11.195751,106.032135,488.0342,0.0,0.0,0
2743,19318440.0,71.92629,72.2684,55.888947,55.017014,55.01564,69.51145,69.51145,186.6322,70.61974,55.016247,0.3,0.7,70.064384,296.45,0.015841963,0.3,70.21199,296.45,0.0,0.3,73.55101,296.45,0.0,0.45128903,2374.9468,2374.9468,19.4691,104.53581,478.73605,0.0,0.0,0
